Time elapsed	Time stamp	Source Voltage	Source Current	Gate Voltage	Gate Current	Drain Voltage	Drain Current	Loop2 Index
1.21093378e+02	23-06-02 16:11:19	6.84530200e-05	3.88471800e-10	4.00152500e-01	7.40500600e-12	-2.99926500e-01	-5.61677200e-10	175
1.21780599e+02	23-06-02 16:11:20	6.71147400e-05	-4.02705600e-10	4.00152200e-01	7.57746000e-12	-2.99926500e-01	-5.53864800e-10	176
1.22452453e+02	23-06-02 16:11:21	6.41869000e-05	-1.13245800e-09	4.00152700e-01	7.69523200e-12	-2.99927000e-01	-6.50275800e-10	177
1.23124527e+02	23-06-02 16:11:22	6.97913600e-05	-9.24417000e-10	4.00152400e-01	7.64896400e-12	-2.99925800e-01	-5.56375900e-11	178
1.23796569e+02	23-06-02 16:11:22	6.75328200e-05	1.24240300e-09	4.00152600e-01	7.41341800e-12	-2.99927400e-01	-4.77329700e-10	179
1.24468092e+02	23-06-02 16:11:23	6.71983900e-05	-4.44212600e-09	4.00152100e-01	7.65737500e-12	-2.99925800e-01	-5.18826700e-10	180
1.25140171e+02	23-06-02 16:11:24	6.83693200e-05	-1.79691100e-10	4.00152600e-01	7.52277900e-12	-2.99926300e-01	-3.99487000e-10	181
1.25811866e+02	23-06-02 16:11:24	6.84531100e-05	8.68013300e-10	4.00152500e-01	7.57325400e-12	-2.99926300e-01	-3.73976500e-10	182
1.26481778e+02	23-06-02 16:11:25	6.94569500e-05	7.50553100e-10	4.00151500e-01	7.67840700e-12	-2.99926400e-01	-3.92002500e-10	183
1.27140164e+02	23-06-02 16:11:26	6.92058200e-05	1.24840300e-10	4.00152100e-01	7.37135600e-12	-2.99926500e-01	-3.23872500e-10	184
1.27812529e+02	23-06-02 16:11:26	6.87039900e-05	9.90922800e-10	4.00153100e-01	7.43865600e-12	-2.99926800e-01	-4.04326500e-10	185
