Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
1.05056765e+02	2022-11-15T10:46:12.520676	5.96096200e-05	-1.83309900e-07	-3.25184946e+02	6.00172100e-01	6.07724700e-07	9.87572333e+05	-4.49922500e-01	-4.17025300e-07	1.07888538e+06
1.05589137e+02	2022-11-15T10:46:13.053711	8.47119800e-05	-1.93049100e-07	-4.38810541e+02	6.00179800e-01	6.15382100e-07	9.75296162e+05	-3.99891600e-01	-4.11317800e-07	9.72220507e+05
1.06134352e+02	2022-11-15T10:46:13.598745	5.96090000e-05	-1.88902300e-07	-3.15554654e+02	6.00155000e-01	5.62905500e-07	1.06617363e+06	-3.49971900e-01	-4.07581500e-07	8.58655017e+05
1.06825150e+02	2022-11-15T10:46:14.289788	1.01445600e-04	-1.88049600e-07	-5.39461929e+02	6.00158800e-01	5.63836000e-07	1.06442086e+06	-3.00018200e-01	-4.01468500e-07	7.47301968e+05
1.07372953e+02	2022-11-15T10:46:14.836822	4.28752200e-05	-1.90793900e-07	-2.24720078e+02	6.00179800e-01	5.87647500e-07	1.02132622e+06	-2.49991400e-01	-3.72943700e-07	6.70319407e+05
1.08057098e+02	2022-11-15T10:46:15.520865	7.63462000e-05	-1.83483300e-07	-4.16093454e+02	6.00150700e-01	5.31009700e-07	1.13020666e+06	-1.99929800e-01	-3.42620400e-07	5.83531512e+05
1.08744570e+02	2022-11-15T10:46:16.208908	5.12424200e-05	-1.88499300e-07	-2.71844086e+02	6.00121600e-01	5.47071100e-07	1.09697186e+06	-1.49975000e-01	-3.29030800e-07	4.55808392e+05
1.09462742e+02	2022-11-15T10:46:16.926953	5.12418500e-05	-1.88166700e-07	-2.72321564e+02	6.00192300e-01	4.94180600e-07	1.21452016e+06	-9.99351300e-02	-3.12482700e-07	3.19810121e+05
1.10150235e+02	2022-11-15T10:46:17.614996	5.12412900e-05	-1.86418400e-07	-2.74872491e+02	6.00142600e-01	4.84892800e-07	1.23768099e+06	-4.99260600e-02	-2.97463600e-07	1.67839225e+05
1.10837742e+02	2022-11-15T10:46:18.302040	1.09813700e-04	-1.82539000e-07	-6.01590345e+02	6.00130500e-01	4.04706400e-07	1.48287870e+06	8.16587400e-05	-2.62551000e-07	-3.11020487e+02
