Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
4.85561157e+01	23-05-19 14:39:29	6.81207200e-05	1.47173600e-11	-2.99926100e-01	-1.27694300e-11	104
4.90094176e+01	23-05-19 14:39:29	6.90406300e-05	1.26191300e-11	-2.99926400e-01	-2.59936400e-11	105
4.94623692e+01	23-05-19 14:39:30	6.96261400e-05	1.39983500e-11	-2.99926500e-01	-1.04105100e-11	106
4.99156836e+01	23-05-19 14:39:30	6.88733400e-05	1.39184600e-11	-2.99926400e-01	-1.34127600e-11	107
5.03691278e+01	23-05-19 14:39:31	6.92915600e-05	1.26780100e-11	-2.99926100e-01	-2.34202800e-11	108
5.08218884e+01	23-05-19 14:39:31	6.87898100e-05	1.43011000e-11	-2.99926500e-01	-8.26184300e-12	109
5.12755438e+01	23-05-19 14:39:32	6.95424700e-05	1.37292500e-11	-2.99925800e-01	-1.65411700e-11	110
5.17292547e+01	23-05-19 14:39:32	6.89569900e-05	1.31615800e-11	-2.99925900e-01	-1.71088300e-11	111
5.21819568e+01	23-05-19 14:39:33	6.92916800e-05	1.49318500e-11	-2.99926300e-01	-8.96823600e-12	112
5.26342654e+01	23-05-19 14:39:33	6.82042800e-05	1.38511700e-11	-2.99925900e-01	-1.64066000e-11	113
5.30875827e+01	23-05-19 14:39:33	6.99606000e-05	1.36072800e-11	-2.99926700e-01	-1.65958200e-11	114
5.35403736e+01	23-05-19 14:39:34	6.91243400e-05	1.47005600e-11	-2.99926100e-01	-1.00446800e-11	115
5.39936638e+01	23-05-19 14:39:34	6.91240700e-05	1.37796900e-11	-2.99926300e-01	-2.04054000e-11	116
5.44470230e+01	23-05-19 14:39:35	6.85386700e-05	1.39142400e-11	-2.99925500e-01	-1.46237600e-11	117
5.48998790e+01	23-05-19 14:39:35	6.77023200e-05	1.47005700e-11	-2.99925900e-01	-1.18611600e-11	118
5.53532281e+01	23-05-19 14:39:36	6.77857600e-05	1.33718100e-11	-2.99926600e-01	-2.16710400e-11	119
5.58062867e+01	23-05-19 14:39:36	6.81205700e-05	1.38343600e-11	-2.99926200e-01	-1.31688800e-11	120
5.62591926e+01	23-05-19 14:39:37	6.79530800e-05	1.42212200e-11	-2.99925600e-01	-1.46026900e-11	121
5.67126440e+01	23-05-19 14:39:37	6.78696400e-05	1.29135000e-11	-2.99926800e-01	-2.16710200e-11	122
5.71655491e+01	23-05-19 14:39:37	6.87897000e-05	1.40866500e-11	-2.99926800e-01	-1.19157900e-11	123
5.76188646e+01	23-05-19 14:39:38	6.88733100e-05	1.40992800e-11	-2.99926500e-01	-1.54100200e-11	124
5.80719404e+01	23-05-19 14:39:38	6.82042500e-05	1.27242900e-11	-2.99926400e-01	-1.98461300e-11	125
5.85249571e+01	23-05-19 14:39:39	6.82041200e-05	1.40782500e-11	-2.99926800e-01	-8.16930600e-12	126
5.89795163e+01	23-05-19 14:39:39	6.87897000e-05	1.39605100e-11	-2.99926400e-01	-1.71887000e-11	127
5.94314244e+01	23-05-19 14:39:40	6.83713000e-05	1.29849800e-11	-2.99926800e-01	-1.76512000e-11	128
5.98840475e+01	23-05-19 14:39:40	6.84550300e-05	1.48309200e-11	-2.99927200e-01	-7.26527200e-12	129
6.03373092e+01	23-05-19 14:39:41	6.89568400e-05	1.34601400e-11	-2.99926500e-01	-2.00269600e-11	130
6.07905332e+01	23-05-19 14:39:41	6.92915300e-05	1.34895700e-11	-2.99926200e-01	-1.59608400e-11	131
6.12435770e+01	23-05-19 14:39:42	6.92916200e-05	1.48603800e-11	-2.99926100e-01	-8.87150800e-12	132
6.16976623e+01	23-05-19 14:39:42	6.92078300e-05	1.33424100e-11	-2.99925900e-01	-2.39206100e-11	133
6.21479983e+01	23-05-19 14:39:42	6.87895500e-05	1.26065400e-11	-2.99926100e-01	-2.45513400e-11	134
6.25872445e+01	23-05-19 14:39:43	6.78696100e-05	1.49234200e-11	-2.99926900e-01	-5.31837700e-12	135
6.30401925e+01	23-05-19 14:39:43	6.84552300e-05	1.33844400e-11	-2.99927100e-01	-1.75208500e-11	136
6.34945183e+01	23-05-19 14:39:44	6.77860000e-05	1.26990700e-11	-2.99927100e-01	-1.75376700e-11	137
6.39468506e+01	23-05-19 14:39:44	6.87896100e-05	1.51757400e-11	-2.99926100e-01	-5.05350000e-12	138
6.44011133e+01	23-05-19 14:39:45	6.83713500e-05	1.34559500e-11	-2.99926200e-01	-2.04306000e-11	139
6.48538270e+01	23-05-19 14:39:45	6.89569200e-05	1.29891900e-11	-2.99927100e-01	-1.57632000e-11	140
6.53061901e+01	23-05-19 14:39:46	6.84551800e-05	1.50327500e-11	-2.99926500e-01	-7.97164300e-12	141
6.57602183e+01	23-05-19 14:39:46	6.96261400e-05	1.35905100e-11	-2.99926800e-01	-2.46732600e-11	142
6.62125548e+01	23-05-19 14:39:47	6.89569200e-05	1.37208500e-11	-2.99926100e-01	-1.33706700e-11	143
6.66653532e+01	23-05-19 14:39:47	6.87060800e-05	1.46417400e-11	-2.99926500e-01	-1.32487300e-11	144
6.71186573e+01	23-05-19 14:39:47	6.90405100e-05	1.24005000e-11	-2.99926900e-01	-2.35800100e-11	145
6.75718772e+01	23-05-19 14:39:48	6.84550900e-05	1.40277800e-11	-2.99927000e-01	-1.08183200e-11	146
6.80250089e+01	23-05-19 14:39:48	6.85387600e-05	1.43305400e-11	-2.99924700e-01	-1.45858500e-11	147
6.84796332e+01	23-05-19 14:39:49	6.81204300e-05	1.28041700e-11	-2.99925800e-01	-2.23606200e-11	148
6.89310177e+01	23-05-19 14:39:49	6.82040400e-05	1.44777300e-11	-2.99926400e-01	-1.06837900e-11	149
6.93842539e+01	23-05-19 14:39:50	6.73678000e-05	1.42590800e-11	-2.99926500e-01	-1.46615600e-11	150
6.98375542e+01	23-05-19 14:39:50	6.81205400e-05	1.33045400e-11	-2.99926500e-01	-1.73274200e-11	151
7.02906527e+01	23-05-19 14:39:51	6.82040700e-05	1.47720600e-11	-2.99927300e-01	-7.38713900e-12	152
7.07423202e+01	23-05-19 14:39:51	6.85386700e-05	1.48309400e-11	-2.99926800e-01	-1.24665800e-11	153
7.11791908e+01	23-05-19 14:39:52	6.85386200e-05	1.39647100e-11	-2.99926400e-01	-1.71886500e-11	154
7.16192999e+01	23-05-19 14:39:52	6.80368100e-05	1.29471400e-11	-2.99926900e-01	-1.72895700e-11	155
7.20715347e+01	23-05-19 14:39:52	6.78694600e-05	1.48940000e-11	-2.99927000e-01	-7.61423500e-12	156
7.25249499e+01	23-05-19 14:39:53	6.82040700e-05	1.38764200e-11	-2.99926400e-01	-1.84080700e-11	157
7.29791063e+01	23-05-19 14:39:53	6.85387600e-05	1.34937900e-11	-2.99927400e-01	-1.65242900e-11	158
7.34310833e+01	23-05-19 14:39:54	6.89570200e-05	1.48603700e-11	-2.99925800e-01	-9.44754800e-12	159
7.38846203e+01	23-05-19 14:39:54	6.77859300e-05	1.34559500e-11	-2.99926200e-01	-1.90009300e-11	160
7.43375422e+01	23-05-19 14:39:55	6.82876300e-05	1.40656400e-11	-2.99926800e-01	-1.46826000e-11	161
7.47912241e+01	23-05-19 14:39:55	6.85386200e-05	1.42464500e-11	-2.99926500e-01	-1.41738000e-11	162
7.52435005e+01	23-05-19 14:39:56	6.82039300e-05	1.26569900e-11	-2.99926400e-01	-2.38407100e-11	163
7.56965918e+01	23-05-19 14:39:56	6.77022300e-05	1.40236300e-11	-2.99925900e-01	-1.16046500e-11	164
7.61498138e+01	23-05-19 14:39:56	6.77021400e-05	1.41959900e-11	-2.99925600e-01	-1.43966800e-11	165
7.66033615e+01	23-05-19 14:39:57	6.83713800e-05	1.26317800e-11	-2.99926200e-01	-2.27306400e-11	166
7.70561050e+01	23-05-19 14:39:57	6.85387300e-05	1.43767900e-11	-2.99926000e-01	-7.49652400e-12	167
7.75099781e+01	23-05-19 14:39:58	6.92077400e-05	1.41665700e-11	-2.99926400e-01	-1.59272100e-11	168
7.79621654e+01	23-05-19 14:39:58	6.81202800e-05	1.30732700e-11	-2.99926000e-01	-1.83534000e-11	169
7.84156223e+01	23-05-19 14:39:59	6.82875700e-05	1.45996600e-11	-2.99925800e-01	-6.17199300e-12	170
7.88687334e+01	23-05-19 14:39:59	6.78692900e-05	1.38974700e-11	-2.99925900e-01	-1.92910600e-11	171
7.93218188e+01	23-05-19 14:40:00	6.84549700e-05	1.38049300e-11	-2.99926500e-01	-1.67765900e-11	172
7.97746235e+01	23-05-19 14:40:00	6.82040700e-05	1.48645700e-11	-2.99925900e-01	-5.67998500e-12	173
8.02291847e+01	23-05-19 14:40:01	6.88732000e-05	1.37376700e-11	-2.99925500e-01	-2.17467000e-11	174
8.06811309e+01	23-05-19 14:40:01	6.82876600e-05	1.39268700e-11	-2.99925800e-01	-1.39971400e-11	175
8.11346063e+01	23-05-19 14:40:01	6.87060200e-05	1.41918000e-11	-2.99925100e-01	-6.07106000e-12	176
8.15872927e+01	23-05-19 14:40:02	6.87894100e-05	1.25855100e-11	-2.99925800e-01	-2.81296200e-11	177
8.20403757e+01	23-05-19 14:40:02	6.91240700e-05	1.42086100e-11	-2.99925700e-01	-8.98079600e-12	178
8.24939056e+01	23-05-19 14:40:03	6.91240700e-05	1.37082300e-11	-2.99926200e-01	-1.39509400e-11	179
8.29475035e+01	23-05-19 14:40:03	6.81204000e-05	1.29345500e-11	-2.99926400e-01	-2.33571500e-11	180
8.33998353e+01	23-05-19 14:40:04	6.81202500e-05	1.41917800e-11	-2.99926600e-01	-3.80461600e-12	181
8.38530940e+01	23-05-19 14:40:04	6.85385600e-05	1.41581600e-11	-2.99926100e-01	-1.76848300e-11	182
8.43062331e+01	23-05-19 14:40:05	6.73676300e-05	1.31826000e-11	-2.99926400e-01	-1.80548600e-11	183
8.47593571e+01	23-05-19 14:40:05	6.80367200e-05	1.50159500e-11	-2.99926800e-01	-3.50611200e-12	184
8.52113697e+01	23-05-19 14:40:06	6.92077400e-05	1.47846800e-11	-2.99926700e-01	-1.26348200e-11	185
8.56498056e+01	23-05-19 14:40:06	6.88732500e-05	1.23080100e-11	-2.99925800e-01	-2.73559300e-11	186
8.61026524e+01	23-05-19 14:40:06	6.88732300e-05	1.44735200e-11	-2.99926800e-01	-6.42429200e-12	187
8.65561853e+01	23-05-19 14:40:07	6.87058500e-05	1.40782700e-11	-2.99925900e-01	-1.78572200e-11	188
8.70096148e+01	23-05-19 14:40:07	6.84550900e-05	1.24509600e-11	-2.99926800e-01	-2.98956800e-11	189
8.74624220e+01	23-05-19 14:40:08	6.82877100e-05	1.43978400e-11	-2.99925700e-01	-2.74503300e-12	190
8.79153874e+01	23-05-19 14:40:08	6.78694600e-05	1.38974400e-11	-2.99924300e-01	-2.03170400e-11	191
8.83693665e+01	23-05-19 14:40:09	6.87895800e-05	1.45155700e-11	-2.99925600e-01	-1.82861400e-11	192
8.88216767e+01	23-05-19 14:40:09	6.87059100e-05	1.55163200e-11	-2.99925300e-01	-5.74725000e-12	193
8.92750223e+01	23-05-19 14:40:10	6.92075700e-05	1.35148100e-11	-2.99925800e-01	-2.60776600e-11	194
