Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
s		V	A	V	A	

7.66136844e+01	23-05-19 14:50:11	6.87896100e-05	1.33255600e-11	-2.99926200e-01	-1.56791300e-11	166
7.70676005e+01	23-05-19 14:50:12	6.86223500e-05	1.33676100e-11	-2.99925800e-01	-1.47624900e-11	167
7.75199365e+01	23-05-19 14:50:12	6.84551800e-05	1.36451500e-11	-2.99925800e-01	-9.92272200e-12	168
7.79714379e+01	23-05-19 14:50:13	6.79531700e-05	1.41623600e-11	-2.99927000e-01	-1.37154900e-11	169
7.84107501e+01	23-05-19 14:50:13	6.88731700e-05	1.27705500e-11	-2.99927400e-01	-2.04768600e-11	170
7.88636815e+01	23-05-19 14:50:14	6.81204800e-05	1.40151700e-11	-2.99927200e-01	-1.27609900e-11	171
7.93179758e+01	23-05-19 14:50:14	6.78694000e-05	1.35190100e-11	-2.99927000e-01	-1.46531900e-11	172
7.97698837e+01	23-05-19 14:50:14	6.82040700e-05	1.29807800e-11	-2.99926800e-01	-2.28273600e-11	173
8.02228633e+01	23-05-19 14:50:15	6.80368700e-05	1.38596100e-11	-2.99926700e-01	-1.24330100e-11	174
8.06760894e+01	23-05-19 14:50:15	6.77858400e-05	1.32204600e-11	-2.99926800e-01	-1.36650100e-11	175
8.11293535e+01	23-05-19 14:50:16	6.75349200e-05	1.23416200e-11	-2.99926600e-01	-1.86982300e-11	176
8.15823564e+01	23-05-19 14:50:16	6.74512400e-05	1.39857400e-11	-2.99925900e-01	-1.23489200e-11	177
8.20355304e+01	23-05-19 14:50:17	6.88733400e-05	1.38343800e-11	-2.99927400e-01	-1.72433600e-11	178
8.24883729e+01	23-05-19 14:50:17	6.88732300e-05	1.33003500e-11	-2.99926500e-01	-1.56917900e-11	179
8.29422662e+01	23-05-19 14:50:18	6.83713000e-05	1.39479000e-11	-2.99926500e-01	-1.16424900e-11	180
8.33963172e+01	23-05-19 14:50:18	6.79531100e-05	1.37713000e-11	-2.99926700e-01	-1.77605500e-11	181
8.38483026e+01	23-05-19 14:50:19	6.75349400e-05	1.33466100e-11	-2.99926700e-01	-1.56917500e-11	182
8.43013309e+01	23-05-19 14:50:19	6.73676300e-05	1.44524600e-11	-2.99926500e-01	-1.19158400e-11	183
8.47543243e+01	23-05-19 14:50:19	6.89568400e-05	1.35189800e-11	-2.99925700e-01	-1.80338800e-11	184
8.52075216e+01	23-05-19 14:50:20	6.78694300e-05	1.35021900e-11	-2.99926700e-01	-1.54352400e-11	185
8.56606205e+01	23-05-19 14:50:20	6.92080000e-05	1.35400100e-11	-2.99926800e-01	-1.16551100e-11	186
8.61138006e+01	23-05-19 14:50:21	6.80370100e-05	1.38007200e-11	-2.99926400e-01	-1.80843300e-11	187
8.65667718e+01	23-05-19 14:50:21	6.83714100e-05	1.34895500e-11	-2.99926700e-01	-1.46363800e-11	188
8.70203300e+01	23-05-19 14:50:22	6.86224100e-05	1.37586900e-11	-2.99925900e-01	-1.46952300e-11	189
8.74729878e+01	23-05-19 14:50:22	6.94588000e-05	1.28588300e-11	-2.99926800e-01	-1.96905200e-11	190
8.79263911e+01	23-05-19 14:50:23	6.88731700e-05	1.36535700e-11	-2.99926400e-01	-1.40014100e-11	191
8.83795334e+01	23-05-19 14:50:23	6.87895200e-05	1.35190000e-11	-2.99926400e-01	-1.54100600e-11	192
8.88324429e+01	23-05-19 14:50:23	6.90406300e-05	1.26780300e-11	-2.99927200e-01	-1.74998300e-11	193
8.92856580e+01	23-05-19 14:50:24	6.83712800e-05	1.37586700e-11	-2.99925900e-01	-1.32108900e-11	194
8.97386829e+01	23-05-19 14:50:24	6.85385900e-05	1.34138900e-11	-2.99925900e-01	-1.53848100e-11	195
9.01920345e+01	23-05-19 14:50:25	6.84550900e-05	1.27831500e-11	-2.99926800e-01	-1.77815500e-11	196
9.06462030e+01	23-05-19 14:50:25	6.80366700e-05	1.37755100e-11	-2.99926700e-01	-1.29796100e-11	197
9.10980477e+01	23-05-19 14:50:26	6.82041900e-05	1.35190000e-11	-2.99926500e-01	-1.55361600e-11	198
9.15514035e+01	23-05-19 14:50:26	6.80369000e-05	1.27705300e-11	-2.99926100e-01	-1.80170300e-11	199
9.20032860e+01	23-05-19 14:50:27	6.77858400e-05	1.36745900e-11	-2.99925700e-01	-1.45185900e-11	200
9.24424671e+01	23-05-19 14:50:27	6.76185800e-05	1.33844500e-11	-2.99926500e-01	-1.25843600e-11	201
9.28963300e+01	23-05-19 14:50:28	6.81204600e-05	1.34643200e-11	-2.99926100e-01	-1.65873700e-11	202
9.33482662e+01	23-05-19 14:50:28	6.83712500e-05	1.36367500e-11	-2.99926100e-01	-1.34168900e-11	203
9.38013288e+01	23-05-19 14:50:28	6.82040700e-05	1.36072800e-11	-2.99926200e-01	-1.02548800e-11	204
9.42544229e+01	23-05-19 14:50:29	6.76183200e-05	1.24930000e-11	-2.99926000e-01	-1.64612200e-11	205
9.47084217e+01	23-05-19 14:50:29	6.83712500e-05	1.35484400e-11	-2.99926800e-01	-1.31267500e-11	206
9.51606752e+01	23-05-19 14:50:30	6.85386200e-05	1.34012600e-11	-2.99926600e-01	-1.52250000e-11	207
9.56136556e+01	23-05-19 14:50:30	6.83712800e-05	1.29555300e-11	-2.99927100e-01	-1.59271800e-11	208
9.60668084e+01	23-05-19 14:50:31	6.80367200e-05	1.35989000e-11	-2.99927000e-01	-1.60953700e-11	209
9.65198850e+01	23-05-19 14:50:31	6.87060200e-05	1.30060000e-11	-2.99927200e-01	-1.61416400e-11	210
9.69712525e+01	23-05-19 14:50:32	6.80369600e-05	1.34348900e-11	-2.99926600e-01	-1.52418100e-11	211
9.74105208e+01	23-05-19 14:50:32	6.89568400e-05	1.33802400e-11	-2.99926300e-01	-1.52586100e-11	212
9.78638475e+01	23-05-19 14:50:33	6.82040900e-05	1.37418600e-11	-2.99927000e-01	-1.51997800e-11	213
9.83168741e+01	23-05-19 14:50:33	6.87060200e-05	1.33886600e-11	-2.99926700e-01	-1.38794500e-11	214
9.87699005e+01	23-05-19 14:50:33	6.77022300e-05	1.33423900e-11	-2.99927100e-01	-1.44975500e-11	215
9.92228999e+01	23-05-19 14:50:34	6.90404300e-05	1.37670900e-11	-2.99926600e-01	-1.56202200e-11	216
9.96770178e+01	23-05-19 14:50:34	6.82877700e-05	1.33718200e-11	-2.99927100e-01	-1.34884200e-11	217
1.00129468e+02	23-05-19 14:50:35	6.94585600e-05	1.33550000e-11	-2.99926100e-01	-1.44218500e-11	218
1.00582572e+02	23-05-19 14:50:35	6.97094700e-05	1.30565000e-11	-2.99926800e-01	-1.59272000e-11	219
1.01035879e+02	23-05-19 14:50:36	6.81203100e-05	1.34601300e-11	-2.99927400e-01	-1.23741000e-11	220
1.01488651e+02	23-05-19 14:50:36	6.95423200e-05	1.33255900e-11	-2.99927300e-01	-1.46447100e-11	221
1.01942456e+02	23-05-19 14:50:37	6.85386200e-05	1.33340000e-11	-2.99926700e-01	-1.69111200e-11	222
1.02397030e+02	23-05-19 14:50:37	6.82876000e-05	1.38974500e-11	-2.99927100e-01	-1.42031900e-11	223
1.02848012e+02	23-05-19 14:50:38	6.85385300e-05	1.31826300e-11	-2.99926100e-01	-1.48087000e-11	224
1.03301239e+02	23-05-19 14:50:38	6.87059100e-05	1.33550300e-11	-2.99926700e-01	-1.39803300e-11	225
