Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
s		V	A	V	A	

5.37896436e+01	23-05-17 13:12:44	7.28057300e-05	1.90298600e-04	-2.99930100e-01	-1.90297600e-04	133
5.41955048e+01	23-05-17 13:12:44	7.36421500e-05	1.90340900e-04	-2.99931400e-01	-1.90196400e-04	134
5.46016924e+01	23-05-17 13:12:45	7.29730000e-05	1.90239800e-04	-2.99929900e-01	-1.90094100e-04	135
5.49939784e+01	23-05-17 13:12:45	7.37258000e-05	1.90177800e-04	-2.99931600e-01	-1.90198400e-04	136
5.53829838e+01	23-05-17 13:12:45	7.23874900e-05	1.90370300e-04	-2.99930300e-01	-1.90222200e-04	137
5.57736538e+01	23-05-17 13:12:46	7.32239200e-05	1.90315900e-04	-2.99929800e-01	-1.90245500e-04	138
5.61643159e+01	23-05-17 13:12:46	7.26384100e-05	1.90193000e-04	-2.99930900e-01	-1.90138600e-04	139
5.65556201e+01	23-05-17 13:12:47	7.28058200e-05	1.90220500e-04	-2.99930200e-01	-1.90264100e-04	140
5.69458487e+01	23-05-17 13:12:47	7.24711500e-05	1.90376300e-04	-2.99930900e-01	-1.90308200e-04	141
5.73519386e+01	23-05-17 13:12:47	7.29729100e-05	1.90314900e-04	-2.99930500e-01	-1.90236000e-04	142
5.77437319e+01	23-05-17 13:12:48	7.29728200e-05	1.90294000e-04	-2.99931000e-01	-1.90194500e-04	143
5.81329907e+01	23-05-17 13:12:48	7.24711800e-05	1.90399500e-04	-2.99930500e-01	-1.90299000e-04	144
5.85392879e+01	23-05-17 13:12:49	7.43949500e-05	1.90418800e-04	-2.99930400e-01	-1.90329500e-04	145
5.89455491e+01	23-05-17 13:12:49	7.24711300e-05	1.90378100e-04	-2.99930400e-01	-1.90349000e-04	146
5.93514351e+01	23-05-17 13:12:49	7.28893200e-05	1.90458000e-04	-2.99930100e-01	-1.90346900e-04	147
5.97437040e+01	23-05-17 13:12:50	7.26383500e-05	1.90366300e-04	-2.99929500e-01	-1.90354800e-04	148
6.01328702e+01	23-05-17 13:12:50	7.28891500e-05	1.90449000e-04	-2.99930400e-01	-1.90365800e-04	149
6.05396727e+01	23-05-17 13:12:51	7.33911600e-05	1.90441500e-04	-2.99930300e-01	-1.90410900e-04	150
6.09458492e+01	23-05-17 13:12:51	7.28056700e-05	1.90447000e-04	-2.99930600e-01	-1.90382000e-04	151
6.13519609e+01	23-05-17 13:12:51	7.23874300e-05	1.90528900e-04	-2.99929700e-01	-1.90372900e-04	152
6.17437019e+01	23-05-17 13:12:52	7.28055600e-05	1.90465600e-04	-2.99930100e-01	-1.90436300e-04	153
6.21312284e+01	23-05-17 13:12:52	7.35584200e-05	1.90535600e-04	-2.99929800e-01	-1.90466600e-04	154
6.25237479e+01	23-05-17 13:12:53	7.20528500e-05	1.90519900e-04	-2.99930300e-01	-1.90467000e-04	155
6.29141946e+01	23-05-17 13:12:53	7.28056700e-05	1.90537000e-04	-2.99930100e-01	-1.90334700e-04	156
6.33047755e+01	23-05-17 13:12:53	7.30565200e-05	1.90441800e-04	-2.99930500e-01	-1.90408600e-04	157
6.36957147e+01	23-05-17 13:12:54	7.32238700e-05	1.90537300e-04	-2.99931300e-01	-1.90486200e-04	158
6.41016109e+01	23-05-17 13:12:54	7.30565200e-05	1.90525500e-04	-2.99930500e-01	-1.90430400e-04	159
6.44937183e+01	23-05-17 13:12:55	7.26383100e-05	1.90436300e-04	-2.99930400e-01	-1.90381600e-04	160
6.48984250e+01	23-05-17 13:12:55	7.28056500e-05	1.90449900e-04	-2.99930300e-01	-1.90350800e-04	161
6.52892469e+01	23-05-17 13:12:55	7.23874300e-05	1.90418000e-04	-2.99930700e-01	-1.90390000e-04	162
6.56953617e+01	23-05-17 13:12:56	7.38092700e-05	1.90473500e-04	-2.99930800e-01	-1.90371700e-04	163
6.61016666e+01	23-05-17 13:12:56	7.24710700e-05	1.90475600e-04	-2.99930500e-01	-1.90403100e-04	164
6.64935805e+01	23-05-17 13:12:57	7.31401100e-05	1.90495100e-04	-2.99930600e-01	-1.90448000e-04	165
6.68984090e+01	23-05-17 13:12:57	7.28055600e-05	1.90540000e-04	-2.99930900e-01	-1.90439600e-04	166
6.72890909e+01	23-05-17 13:12:57	7.28056700e-05	1.90575800e-04	-2.99930800e-01	-1.90573700e-04	167
6.76953940e+01	23-05-17 13:12:58	7.26383500e-05	1.90644200e-04	-2.99930700e-01	-1.90581600e-04	168
