Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.35304287e+02	2022-11-15T11:01:14.323840	5.12418500e-05	-1.73979500e-07	-2.94528091e+02	-4.99920000e-01	-1.19600700e-06	4.17990865e+05	5.00205900e-01	1.33670300e-06	3.74208706e+05
2.35960104e+02	2022-11-15T11:01:14.979881	8.47096200e-05	-1.18551900e-07	-7.14536165e+02	-4.99965100e-01	-1.12592800e-06	4.44047133e+05	4.50093500e-01	1.30857800e-06	3.43956188e+05
2.36653392e+02	2022-11-15T11:01:15.672925	7.63454700e-05	-3.53110800e-08	-2.16208255e+03	-4.99986800e-01	-1.18255400e-06	4.22802510e+05	4.00096700e-01	1.20392700e-06	3.32326379e+05
2.37491342e+02	2022-11-15T11:01:16.510977	8.47127700e-05	2.12581400e-07	3.98495682e+02	-4.99943400e-01	-1.29185400e-06	3.86996828e+05	3.50142700e-01	1.07330100e-06	3.26229734e+05
2.38334964e+02	2022-11-15T11:01:17.354029	6.79761400e-05	9.23495600e-07	7.36074325e+01	-4.99980100e-01	-1.90932500e-06	2.61862229e+05	3.00044700e-01	9.83565000e-07	3.05058334e+05
2.39147626e+02	2022-11-15T11:01:18.167080	8.47104100e-05	2.70595100e-06	3.13052269e+01	-4.99975100e-01	-3.61265900e-06	1.38395320e+05	2.50138000e-01	8.62544300e-07	2.90000177e+05
2.39820011e+02	2022-11-15T11:01:18.839123	6.79768000e-05	6.95767000e-06	9.77005233e+00	-4.99970100e-01	-7.92728300e-06	6.30695410e+04	2.00099200e-01	7.77824500e-07	2.57254946e+05
2.40760759e+02	2022-11-15T11:01:19.780181	7.63410700e-05	1.47920100e-05	5.16096663e+00	-4.99914900e-01	-1.56043300e-05	3.20369346e+04	1.50064900e-01	7.07585600e-07	2.12080206e+05
2.41397260e+02	2022-11-15T11:01:20.417222	8.47104100e-05	2.78522400e-05	3.04142180e+00	-4.99995200e-01	-2.85843700e-05	1.74919090e+04	1.00123700e-01	5.94354100e-07	1.68457995e+05
2.42038401e+02	2022-11-15T11:01:21.058262	9.30783900e-05	4.77935700e-05	1.94750863e+00	-4.99966700e-01	-4.85265200e-05	1.03029581e+04	5.00757800e-02	4.08016400e-07	1.22729822e+05
