Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

4.67570263e+01	2023-05-22T18:50:20.200524	-3.00000000e-01	-1.03800000e-11	2.89017341e+10	127
4.71248364e+01	2023-05-22T18:50:20.560746	-3.00000000e-01	-7.26700000e-11	4.12825100e+09	128
4.74973317e+01	2023-05-22T18:50:20.940749	-3.00000000e-01	-4.64900000e-11	6.45300065e+09	129
4.78672346e+01	2023-05-22T18:50:21.310754	-3.00000000e-01	-3.35300000e-11	8.94721145e+09	130
4.82377582e+01	2023-05-22T18:50:21.681006	-3.00000000e-01	-8.42100000e-11	3.56252227e+09	131
4.86077907e+01	2023-05-22T18:50:22.051292	-3.00000000e-01	-2.97200000e-11	1.00942127e+10	132
4.89836058e+01	2023-05-22T18:50:22.421290	-3.00000000e-01	-1.09040000e-10	2.75128393e+09	133
4.93536149e+01	2023-05-22T18:50:22.791454	-3.00000000e-01	1.36700000e-11	-2.19458669e+10	134
4.97217586e+01	2023-05-22T18:50:23.161707	-3.00000000e-01	-1.09940000e-10	2.72876114e+09	135
5.00958317e+01	2023-05-22T18:50:23.531715	-3.00000000e-01	1.49600000e-11	-2.00534759e+10	136
5.04647401e+01	2023-05-22T18:50:23.901719	-3.00000000e-01	-8.78900000e-11	3.41335761e+09	137
5.08393413e+01	2023-05-22T18:50:24.281597	-3.00000000e-01	-2.70800000e-11	1.10782866e+10	138
5.12184265e+01	2023-05-22T18:50:24.661596	-3.00000000e-01	-5.14600000e-11	5.82977070e+09	139
5.15812680e+01	2023-05-22T18:50:25.021604	-3.00000000e-01	-6.22200000e-11	4.82160077e+09	140
5.19578166e+01	2023-05-22T18:50:25.401579	-3.00000000e-01	-1.39900000e-11	2.14438885e+10	141
5.23228925e+01	2023-05-22T18:50:25.761750	-3.00000000e-01	-9.65900000e-11	3.10591159e+09	142
5.27018686e+01	2023-05-22T18:50:26.141876	-3.00000000e-01	1.13500000e-11	-2.64317181e+10	143
5.30671762e+01	2023-05-22T18:50:26.502044	-3.00000000e-01	-1.09880000e-10	2.73025118e+09	144
5.34529752e+01	2023-05-22T18:50:26.892122	-3.00000000e-01	1.40600000e-11	-2.13371266e+10	145
5.38107546e+01	2023-05-22T18:50:27.252504	-3.00000000e-01	-1.01690000e-10	2.95014259e+09	146
5.41796807e+01	2023-05-22T18:50:27.622722	-3.00000000e-01	-6.12000000e-12	4.90196078e+10	147
5.45556086e+01	2023-05-22T18:50:27.992938	-3.00000000e-01	-7.22200000e-11	4.15397397e+09	148
5.49247197e+01	2023-05-22T18:50:28.362822	-3.00000000e-01	-3.99800000e-11	7.50375188e+09	149
5.52961557e+01	2023-05-22T18:50:28.732957	-3.00000000e-01	-3.52700000e-11	8.50581231e+09	150
5.56868199e+01	2023-05-22T18:50:29.122824	-3.00000000e-01	-5.97700000e-11	5.01924042e+09	151
5.60409505e+01	2023-05-22T18:50:29.482815	-3.00000000e-01	-1.29000000e-12	2.32558140e+11	152
5.64096809e+01	2023-05-22T18:50:29.853124	-3.00000000e-01	-1.04070000e-10	2.88267512e+09	153
5.67857647e+01	2023-05-22T18:50:30.223046	-3.00000000e-01	1.64500000e-11	-1.82370821e+10	154
