Time elapsed	Time stamp	Source Voltage	Source Current	Gate Voltage	Gate Current	Drain Voltage	Drain Current	Loop2 Index
1.16410843e+02	23-06-02 15:27:35	6.36846200e-05	-3.52828100e-08	1.00016900e+00	1.02598800e-07	-2.99925900e-01	-6.76199300e-08	176
1.17067843e+02	23-06-02 15:27:36	6.40194000e-05	-3.51209800e-08	1.00016900e+00	1.03150300e-07	-2.99926400e-01	-6.84256800e-08	177
1.17723058e+02	23-06-02 15:27:37	6.30154400e-05	-3.50029700e-08	1.00016900e+00	1.03892300e-07	-2.99926900e-01	-6.92698100e-08	178
1.18379343e+02	23-06-02 15:27:37	6.36846800e-05	-3.49274700e-08	1.00016800e+00	1.04376900e-07	-2.99927700e-01	-6.95328300e-08	179
1.19036566e+02	23-06-02 15:27:38	6.32663700e-05	-3.48615600e-08	1.00016900e+00	1.04827300e-07	-2.99926100e-01	-7.01606900e-08	180
1.19691748e+02	23-06-02 15:27:39	6.35173000e-05	-3.48228300e-08	1.00016800e+00	1.05276000e-07	-2.99926300e-01	-7.08261300e-08	181
1.20347984e+02	23-06-02 15:27:39	6.40192000e-05	-3.47880200e-08	1.00016900e+00	1.05650200e-07	-2.99925900e-01	-7.10298100e-08	182
1.21005156e+02	23-06-02 15:27:40	6.46883200e-05	-3.47697000e-08	1.00016800e+00	1.06053800e-07	-2.99926500e-01	-7.15359100e-08	183
1.21661472e+02	23-06-02 15:27:41	6.42700500e-05	-3.47609000e-08	1.00016900e+00	1.06763900e-07	-2.99926700e-01	-7.22560500e-08	184
1.22317144e+02	23-06-02 15:27:41	6.34336300e-05	-3.47232600e-08	1.00016900e+00	1.07162900e-07	-2.99927100e-01	-7.25911600e-08	185
1.22973019e+02	23-06-02 15:27:42	6.38518900e-05	-3.47140500e-08	1.00016800e+00	1.07369400e-07	-2.99926900e-01	-7.27315800e-08	186
1.23629230e+02	23-06-02 15:27:43	6.41863100e-05	-3.46887900e-08	1.00016900e+00	1.07824300e-07	-2.99927400e-01	-7.25285300e-08	187
1.24285964e+02	23-06-02 15:27:43	6.45210600e-05	-3.45792600e-08	1.00016900e+00	1.04216700e-07	-2.99927000e-01	-7.26246900e-08	188
1.24942813e+02	23-06-02 15:27:44	6.36844800e-05	-3.45590900e-08	1.00016800e+00	1.07863700e-07	-2.99926900e-01	-7.28535500e-08	189
1.25598969e+02	23-06-02 15:27:44	6.37680700e-05	-3.46183500e-08	1.00016900e+00	1.07581100e-07	-2.99926500e-01	-7.30655500e-08	190
1.26254060e+02	23-06-02 15:27:45	6.39355500e-05	-3.46799100e-08	1.00016900e+00	1.07631000e-07	-2.99927200e-01	-7.31756400e-08	191
1.26910577e+02	23-06-02 15:27:46	6.29317700e-05	-3.47486100e-08	1.00016900e+00	1.06966000e-07	-2.99926800e-01	-7.30191300e-08	192
1.27567629e+02	23-06-02 15:27:46	6.33499800e-05	-3.48388500e-08	1.00016900e+00	1.07643800e-07	-2.99927100e-01	-7.28212300e-08	193
1.28223382e+02	23-06-02 15:27:47	6.35173000e-05	-3.49107400e-08	1.00017000e+00	1.07030400e-07	-2.99927700e-01	-7.22418400e-08	194
1.28880195e+02	23-06-02 15:27:48	6.32663700e-05	-3.49941300e-08	1.00016900e+00	1.07300700e-07	-2.99926900e-01	-7.22153500e-08	195
1.29535446e+02	23-06-02 15:27:48	6.27645600e-05	-3.50323500e-08	1.00017000e+00	1.07309800e-07	-2.99926300e-01	-7.25414100e-08	196
1.30191754e+02	23-06-02 15:27:49	6.38519400e-05	-3.51041600e-08	1.00016900e+00	1.08022300e-07	-2.99926100e-01	-7.30804000e-08	197
1.30848345e+02	23-06-02 15:27:50	6.43538100e-05	-3.51615800e-08	1.00016900e+00	1.08531700e-07	-2.99926800e-01	-7.34832800e-08	198
1.31504205e+02	23-06-02 15:27:50	6.35173300e-05	-3.52130200e-08	1.00016900e+00	1.08680700e-07	-2.99926400e-01	-7.36404300e-08	199
1.32161368e+02	23-06-02 15:27:51	6.31827300e-05	-3.52799600e-08	1.00016900e+00	1.08960200e-07	-2.99927100e-01	-7.38016800e-08	200
1.32817701e+02	23-06-02 15:27:52	6.40191100e-05	-3.53135900e-08	1.00016900e+00	1.09249600e-07	-2.99927600e-01	-7.39625500e-08	201
1.33473347e+02	23-06-02 15:27:52	6.35172200e-05	-3.53600200e-08	1.00016900e+00	1.09270800e-07	-2.99926600e-01	-7.37767900e-08	202
1.34129261e+02	23-06-02 15:27:53	6.36010100e-05	-3.53917400e-08	1.00016900e+00	1.09284200e-07	-2.99928100e-01	-7.40403000e-08	203
1.34786025e+02	23-06-02 15:27:54	6.32664900e-05	-3.54312900e-08	1.00016800e+00	1.07923000e-07	-2.99927000e-01	-7.25778000e-08	204
1.35441244e+02	23-06-02 15:27:54	6.32663200e-05	-3.54385700e-08	1.00016800e+00	1.07758500e-07	-2.99926900e-01	-7.20312100e-08	205
1.36098182e+02	23-06-02 15:27:55	6.36847700e-05	-3.54995200e-08	1.00017000e+00	1.07411300e-07	-2.99926900e-01	-7.25305300e-08	206
1.36754319e+02	23-06-02 15:27:56	6.34335700e-05	-3.55439800e-08	1.00016900e+00	1.08757100e-07	-2.99927000e-01	-7.33581200e-08	207
1.37410700e+02	23-06-02 15:27:56	6.34336600e-05	-3.55797200e-08	1.00016800e+00	1.09352000e-07	-2.99927000e-01	-7.40108000e-08	208
1.38066612e+02	23-06-02 15:27:57	6.26809200e-05	-3.56354600e-08	1.00017000e+00	1.09941000e-07	-2.99927200e-01	-7.46076400e-08	209
1.38722924e+02	23-06-02 15:27:58	6.36846500e-05	-3.57161100e-08	1.00016900e+00	1.10651100e-07	-2.99926800e-01	-7.51261600e-08	210
1.39379146e+02	23-06-02 15:27:58	6.27645000e-05	-3.57505300e-08	1.00016900e+00	1.11235300e-07	-2.99927500e-01	-7.53164300e-08	211
1.40035549e+02	23-06-02 15:27:59	6.43537800e-05	-3.57704500e-08	1.00017000e+00	1.10786800e-07	-2.99926800e-01	-7.55244000e-08	212
1.40691396e+02	23-06-02 15:28:00	6.36846200e-05	-3.58422700e-08	1.00016800e+00	1.11975700e-07	-2.99927100e-01	-7.58670200e-08	213
1.41348894e+02	23-06-02 15:28:00	6.35173000e-05	-3.59380300e-08	1.00017000e+00	1.11893600e-07	-2.99925600e-01	-7.57639100e-08	214
1.42003944e+02	23-06-02 15:28:01	6.43537500e-05	-3.60085300e-08	1.00016900e+00	1.12549000e-07	-2.99926400e-01	-7.64086200e-08	215
1.42658156e+02	23-06-02 15:28:02	6.39355500e-05	-3.60776300e-08	1.00016800e+00	1.12397100e-07	-2.99926100e-01	-7.62447000e-08	216
1.43314528e+02	23-06-02 15:28:02	6.47718500e-05	-3.61723700e-08	1.00017000e+00	1.12951200e-07	-2.99927400e-01	-7.66531200e-08	217
1.43973899e+02	23-06-02 15:28:03	6.44371300e-05	-3.62146500e-08	1.00016800e+00	1.12432600e-07	-2.99926200e-01	-7.69160800e-08	218
1.44626652e+02	23-06-02 15:28:04	6.42700500e-05	-3.63288000e-08	1.00017000e+00	1.12987700e-07	-2.99925400e-01	-7.68721500e-08	219
1.45285851e+02	23-06-02 15:28:04	6.34337200e-05	-3.64316100e-08	1.00016900e+00	1.13744400e-07	-2.99926800e-01	-7.75025600e-08	220
1.45939246e+02	23-06-02 15:28:05	6.39355000e-05	-3.64830000e-08	1.00016800e+00	1.14198400e-07	-2.99926500e-01	-7.82197100e-08	221
1.46597857e+02	23-06-02 15:28:05	6.26808600e-05	-3.65755200e-08	1.00017000e+00	1.15255000e-07	-2.99926600e-01	-7.89314500e-08	222
1.47253979e+02	23-06-02 15:28:06	6.39353800e-05	-3.66469500e-08	1.00017000e+00	1.16184100e-07	-2.99926000e-01	-7.95327800e-08	223
1.47911113e+02	23-06-02 15:28:07	6.38518000e-05	-3.66953200e-08	1.00017000e+00	1.16298100e-07	-2.99926400e-01	-7.98933900e-08	224
1.48566687e+02	23-06-02 15:28:07	6.28480900e-05	-3.67916800e-08	1.00017000e+00	1.17094000e-07	-2.99926700e-01	-8.03860900e-08	225
1.49223358e+02	23-06-02 15:28:08	6.34338300e-05	-3.68610600e-08	1.00016800e+00	1.17589300e-07	-2.99926300e-01	-8.07767000e-08	226
1.49879157e+02	23-06-02 15:28:09	6.36846200e-05	-3.69234500e-08	1.00016800e+00	1.17959400e-07	-2.99925900e-01	-8.11538100e-08	227
1.50536406e+02	23-06-02 15:28:09	6.35174500e-05	-3.69944900e-08	1.00016800e+00	1.18415900e-07	-2.99926800e-01	-8.15478400e-08	228
1.51191682e+02	23-06-02 15:28:10	6.40191700e-05	-3.70613700e-08	1.00016900e+00	1.18762900e-07	-2.99926600e-01	-8.18187900e-08	229
1.51848896e+02	23-06-02 15:28:11	6.38518900e-05	-3.71798000e-08	1.00016900e+00	1.18533200e-07	-2.99925800e-01	-8.21170300e-08	230
1.52504111e+02	23-06-02 15:28:11	6.36009800e-05	-3.72623600e-08	1.00016900e+00	1.19012600e-07	-2.99926600e-01	-8.20965000e-08	231
1.53176019e+02	23-06-02 15:28:12	6.35171900e-05	-3.73343100e-08	1.00016800e+00	1.19169500e-07	-2.99926300e-01	-8.19648100e-08	232
1.53832532e+02	23-06-02 15:28:13	6.41027800e-05	-3.74169200e-08	1.00016900e+00	1.19419400e-07	-2.99927500e-01	-8.22007100e-08	233
1.54490951e+02	23-06-02 15:28:13	6.36845100e-05	-3.75132500e-08	1.00016900e+00	1.19608100e-07	-2.99927200e-01	-8.22690500e-08	234
1.55160755e+02	23-06-02 15:28:14	6.41863100e-05	-3.75723200e-08	1.00016800e+00	1.19901100e-07	-2.99926800e-01	-8.23851900e-08	235
1.55816718e+02	23-06-02 15:28:15	6.31827000e-05	-3.76102900e-08	1.00016900e+00	1.20234000e-07	-2.99927400e-01	-8.26104100e-08	236
1.56473119e+02	23-06-02 15:28:15	6.44373700e-05	-3.76859500e-08	1.00016800e+00	1.20303900e-07	-2.99926500e-01	-8.23302800e-08	237
1.57129941e+02	23-06-02 15:28:16	6.37681200e-05	-3.77359800e-08	1.00017100e+00	1.19943400e-07	-2.99927300e-01	-8.23438300e-08	238
1.57786183e+02	23-06-02 15:28:17	6.32662200e-05	-3.77951200e-08	1.00016900e+00	1.20346300e-07	-2.99927300e-01	-8.26725500e-08	239
1.58442166e+02	23-06-02 15:28:17	6.37680700e-05	-3.78613400e-08	1.00016900e+00	1.20765100e-07	-2.99927700e-01	-8.32316500e-08	240
1.59098049e+02	23-06-02 15:28:18	6.31827000e-05	-3.79035800e-08	1.00016900e+00	1.21476400e-07	-2.99926500e-01	-8.35607200e-08	241
1.59754214e+02	23-06-02 15:28:19	6.33497800e-05	-3.79605500e-08	1.00016800e+00	1.21590900e-07	-2.99927100e-01	-8.37135400e-08	242
1.60410573e+02	23-06-02 15:28:19	6.35173000e-05	-3.80017300e-08	1.00016800e+00	1.21799600e-07	-2.99926800e-01	-8.36218900e-08	243
1.61066887e+02	23-06-02 15:28:20	6.30990900e-05	-3.80490300e-08	1.00016900e+00	1.21895200e-07	-2.99926700e-01	-8.37435500e-08	244
1.61723002e+02	23-06-02 15:28:21	6.32664000e-05	-3.81459600e-08	1.00016900e+00	1.21451800e-07	-2.99927100e-01	-8.36106800e-08	245
1.62379325e+02	23-06-02 15:28:21	6.35175100e-05	-3.82074900e-08	1.00016900e+00	1.21914800e-07	-2.99926800e-01	-8.38530000e-08	246
1.63050991e+02	23-06-02 15:28:22	6.32661700e-05	-3.82405800e-08	1.00016900e+00	1.22072100e-07	-2.99925700e-01	-8.33566300e-08	247
1.63707601e+02	23-06-02 15:28:23	6.37682100e-05	-3.82981900e-08	1.00016900e+00	1.21039200e-07	-2.99927200e-01	-8.29720000e-08	248
1.64363913e+02	23-06-02 15:28:23	6.41863700e-05	-3.83859100e-08	1.00016800e+00	1.21684300e-07	-2.99925800e-01	-8.33848600e-08	249
1.65019772e+02	23-06-02 15:28:24	6.43538100e-05	-3.84576800e-08	1.00016900e+00	1.21352300e-07	-2.99926800e-01	-8.27061300e-08	250
1.65675961e+02	23-06-02 15:28:25	6.39355200e-05	-3.84759000e-08	1.00017000e+00	1.20887500e-07	-2.99926700e-01	-8.25316200e-08	251
1.66332586e+02	23-06-02 15:28:25	6.36844200e-05	-3.85202800e-08	1.00016900e+00	1.21066100e-07	-2.99926500e-01	-8.25949900e-08	252
1.66990336e+02	23-06-02 15:28:26	6.46045100e-05	-3.85776600e-08	1.00016800e+00	1.21183100e-07	-2.99926500e-01	-8.26122400e-08	253
1.67645530e+02	23-06-02 15:28:27	6.36844800e-05	-3.86103800e-08	1.00016900e+00	1.21248800e-07	-2.99926100e-01	-8.25995500e-08	254
1.68301243e+02	23-06-02 15:28:27	6.34333700e-05	-3.86356100e-08	1.00016900e+00	1.21114000e-07	-2.99927400e-01	-8.25718500e-08	255
1.68957227e+02	23-06-02 15:28:28	6.29314200e-05	-3.86488300e-08	1.00016800e+00	1.21315900e-07	-2.99927300e-01	-8.27155800e-08	256
1.69613512e+02	23-06-02 15:28:29	6.35173000e-05	-3.86841700e-08	1.00016900e+00	1.21609300e-07	-2.99926300e-01	-8.29418400e-08	257
1.70269812e+02	23-06-02 15:28:29	6.26808600e-05	-3.87489100e-08	1.00016800e+00	1.21972400e-07	-2.99925900e-01	-8.31684400e-08	258
1.70926413e+02	23-06-02 15:28:30	6.35171600e-05	-3.87851400e-08	1.00016900e+00	1.21995600e-07	-2.99927200e-01	-8.32226500e-08	259
1.71582968e+02	23-06-02 15:28:30	6.32662500e-05	-3.88373600e-08	1.00016900e+00	1.22176000e-07	-2.99926800e-01	-8.33279100e-08	260
1.72239762e+02	23-06-02 15:28:31	6.30990300e-05	-3.88718100e-08	1.00016900e+00	1.22109600e-07	-2.99926400e-01	-8.33896200e-08	261
1.72894494e+02	23-06-02 15:28:32	6.22624900e-05	-3.89498200e-08	1.00016900e+00	1.22599700e-07	-2.99926000e-01	-8.36491500e-08	262
1.73551100e+02	23-06-02 15:28:32	6.22625500e-05	-3.90496900e-08	1.00016800e+00	1.22666500e-07	-2.99926900e-01	-8.35719800e-08	263
1.74207631e+02	23-06-02 15:28:33	6.22624400e-05	-3.91002800e-08	1.00016900e+00	1.22825700e-07	-2.99926100e-01	-8.36654100e-08	264
1.74864322e+02	23-06-02 15:28:34	6.32663500e-05	-3.91328200e-08	1.00016900e+00	1.22773700e-07	-2.99925800e-01	-8.36991200e-08	265
1.75520088e+02	23-06-02 15:28:34	6.34333400e-05	-3.91946000e-08	1.00017000e+00	1.22717600e-07	-2.99926400e-01	-8.36692400e-08	266
1.76175989e+02	23-06-02 15:28:35	6.24298700e-05	-3.93184700e-08	1.00016800e+00	1.23207700e-07	-2.99926700e-01	-8.38635600e-08	267
1.76832223e+02	23-06-02 15:28:36	6.27642700e-05	-3.93445200e-08	1.00016900e+00	1.23268500e-07	-2.99925800e-01	-8.37555500e-08	268
1.77490518e+02	23-06-02 15:28:36	6.27643600e-05	-3.94349400e-08	1.00017000e+00	1.23121700e-07	-2.99925800e-01	-8.38439200e-08	269
1.78145155e+02	23-06-02 15:28:37	6.29317100e-05	-3.94938000e-08	1.00017000e+00	1.23422400e-07	-2.99925600e-01	-8.41131000e-08	270
1.78800914e+02	23-06-02 15:28:38	6.34335700e-05	-3.95743400e-08	1.00017000e+00	1.23617800e-07	-2.99926400e-01	-8.42382200e-08	271
1.79457306e+02	23-06-02 15:28:38	6.30153000e-05	-3.95175800e-08	1.00016900e+00	1.23966800e-07	-2.99926500e-01	-8.45334000e-08	272
1.80113469e+02	23-06-02 15:28:39	6.26807100e-05	-3.95420300e-08	1.00017000e+00	1.24251400e-07	-2.99926600e-01	-8.47481800e-08	273
1.80769796e+02	23-06-02 15:28:40	6.31825600e-05	-3.95647100e-08	1.00016900e+00	1.24474800e-07	-2.99927100e-01	-8.48643600e-08	274
1.81426514e+02	23-06-02 15:28:40	6.32661100e-05	-3.95008500e-08	1.00017000e+00	1.24337000e-07	-2.99926800e-01	-8.49299500e-08	275
1.82082593e+02	23-06-02 15:28:41	6.31826100e-05	-3.95055500e-08	1.00016900e+00	1.24524000e-07	-2.99927000e-01	-8.50474200e-08	276
1.82740680e+02	23-06-02 15:28:42	6.25970400e-05	-3.95613600e-08	1.00017000e+00	1.24807900e-07	-2.99926800e-01	-8.51679800e-08	277
1.83395529e+02	23-06-02 15:28:42	6.27643900e-05	-3.96930800e-08	1.00017000e+00	1.24767400e-07	-2.99927500e-01	-8.51207700e-08	278
1.84051073e+02	23-06-02 15:28:43	6.23462300e-05	-3.97545500e-08	1.00017000e+00	1.24875400e-07	-2.99926800e-01	-8.51718000e-08	279
1.84707273e+02	23-06-02 15:28:44	6.25136000e-05	-3.99034800e-08	1.00017000e+00	1.25047300e-07	-2.99926800e-01	-8.51880100e-08	280
1.85363194e+02	23-06-02 15:28:44	6.38518300e-05	-4.00554000e-08	1.00016900e+00	1.25053000e-07	-2.99927200e-01	-8.53937100e-08	281
1.86020274e+02	23-06-02 15:28:45	6.26807100e-05	-4.02451400e-08	1.00017000e+00	1.25919200e-07	-2.99927400e-01	-8.56817600e-08	282
1.86676016e+02	23-06-02 15:28:46	6.29315900e-05	-4.03880700e-08	1.00017000e+00	1.25993800e-07	-2.99926200e-01	-8.55963700e-08	283
1.87332639e+02	23-06-02 15:28:46	6.34334300e-05	-4.05100200e-08	1.00017000e+00	1.26251400e-07	-2.99927500e-01	-8.57539500e-08	284
1.87989868e+02	23-06-02 15:28:47	6.13425200e-05	-4.06254000e-08	1.00017000e+00	1.26536400e-07	-2.99927200e-01	-8.60193400e-08	285
1.88645931e+02	23-06-02 15:28:48	6.31825600e-05	-4.07366400e-08	1.00016900e+00	1.26792500e-07	-2.99927100e-01	-8.60488700e-08	286
1.89300960e+02	23-06-02 15:28:48	6.25971900e-05	-4.08114000e-08	1.00016900e+00	1.27094900e-07	-2.99926900e-01	-8.63720700e-08	287
1.89958145e+02	23-06-02 15:28:49	6.35171000e-05	-4.09183900e-08	1.00016900e+00	1.27430500e-07	-2.99928100e-01	-8.64712100e-08	288
1.90613735e+02	23-06-02 15:28:50	6.28479700e-05	-4.10115700e-08	1.00016900e+00	1.27487700e-07	-2.99927700e-01	-8.65351100e-08	289
1.91269710e+02	23-06-02 15:28:50	6.31824600e-05	-4.11187200e-08	1.00017000e+00	1.27640100e-07	-2.99928000e-01	-8.64013800e-08	290
1.91926488e+02	23-06-02 15:28:51	6.32661100e-05	-4.11931900e-08	1.00016900e+00	1.27491900e-07	-2.99927200e-01	-8.63906300e-08	291
1.92583198e+02	23-06-02 15:28:51	6.30988500e-05	-4.12887300e-08	1.00017000e+00	1.27962100e-07	-2.99927000e-01	-8.65076000e-08	292
1.93240365e+02	23-06-02 15:28:52	6.19277700e-05	-4.14114800e-08	1.00017000e+00	1.27449100e-07	-2.99927300e-01	-8.64955700e-08	293
1.93895475e+02	23-06-02 15:28:53	6.26806300e-05	-4.14987400e-08	1.00016900e+00	1.28080100e-07	-2.99927000e-01	-8.66717900e-08	294
1.94551330e+02	23-06-02 15:28:53	6.31825600e-05	-4.16054000e-08	1.00016900e+00	1.28276600e-07	-2.99926800e-01	-8.66458700e-08	295
1.95207266e+02	23-06-02 15:28:54	6.32660500e-05	-4.16454000e-08	1.00017000e+00	1.28262100e-07	-2.99927500e-01	-8.68244900e-08	296
1.95863384e+02	23-06-02 15:28:55	6.25969800e-05	-4.18121700e-08	1.00016900e+00	1.28749500e-07	-2.99928000e-01	-8.68833000e-08	297
1.96535968e+02	23-06-02 15:28:55	6.25134300e-05	-4.18464800e-08	1.00016800e+00	1.28766400e-07	-2.99927800e-01	-8.70682500e-08	298
1.97191615e+02	23-06-02 15:28:56	6.24296600e-05	-4.19277300e-08	1.00017100e+00	1.28900300e-07	-2.99926300e-01	-8.69848900e-08	299
1.97848693e+02	23-06-02 15:28:57	6.31825900e-05	-4.19720500e-08	1.00017000e+00	1.29001000e-07	-2.99927200e-01	-8.70827000e-08	300
1.98501637e+02	23-06-02 15:28:57	6.12586400e-05	-4.20299300e-08	1.00016900e+00	1.29070800e-07	-2.99927600e-01	-8.70552200e-08	301
1.99176770e+02	23-06-02 15:28:58	6.30989100e-05	-4.20745800e-08	1.00016900e+00	1.29304000e-07	-2.99926000e-01	-8.71209300e-08	302
1.99832594e+02	23-06-02 15:28:59	6.29314500e-05	-4.21403600e-08	1.00016900e+00	1.29191100e-07	-2.99926900e-01	-8.70516800e-08	303
2.00489985e+02	23-06-02 15:28:59	6.33495500e-05	-4.22022900e-08	1.00016900e+00	1.29338200e-07	-2.99927400e-01	-8.71972000e-08	304
2.01145162e+02	23-06-02 15:29:00	6.30151500e-05	-4.22834700e-08	1.00017000e+00	1.29591800e-07	-2.99926800e-01	-8.72402000e-08	305
2.01801211e+02	23-06-02 15:29:01	6.25969500e-05	-4.22924300e-08	1.00017000e+00	1.29548600e-07	-2.99927600e-01	-8.72926600e-08	306
2.02457313e+02	23-06-02 15:29:01	6.20114400e-05	-4.22929800e-08	1.00017000e+00	1.29670400e-07	-2.99926800e-01	-8.73627700e-08	307
2.03113746e+02	23-06-02 15:29:02	6.31826100e-05	-4.23017800e-08	1.00016900e+00	1.29745100e-07	-2.99926700e-01	-8.75123700e-08	308
2.03769682e+02	23-06-02 15:29:03	6.34334800e-05	-4.23447800e-08	1.00016900e+00	1.30008500e-07	-2.99926900e-01	-8.74929700e-08	309
2.04426977e+02	23-06-02 15:29:03	6.30152400e-05	-4.23073600e-08	1.00017000e+00	1.30166300e-07	-2.99926900e-01	-8.75202500e-08	310
2.05082495e+02	23-06-02 15:29:04	6.28477400e-05	-4.20663900e-08	1.00017000e+00	1.29719200e-07	-2.99927800e-01	-8.74229000e-08	311
2.05740667e+02	23-06-02 15:29:05	6.29315600e-05	-4.15310200e-08	1.00017000e+00	1.27919100e-07	-2.99926500e-01	-8.74909400e-08	312
2.06395467e+02	23-06-02 15:29:05	6.30989400e-05	-3.89853600e-08	1.00016900e+00	1.26760300e-07	-2.99926700e-01	-8.75292100e-08	313
2.07050646e+02	23-06-02 15:29:06	6.41027300e-05	-3.91564300e-08	1.00016800e+00	1.26331800e-07	-2.99926600e-01	-8.76779300e-08	314
2.07707179e+02	23-06-02 15:29:07	6.32661700e-05	-3.93836500e-08	1.00016900e+00	1.26884300e-07	-2.99926300e-01	-8.77883500e-08	315
2.08363333e+02	23-06-02 15:29:07	6.33499000e-05	-3.95528800e-08	1.00016900e+00	1.27532700e-07	-2.99926900e-01	-8.79770800e-08	316
2.09019772e+02	23-06-02 15:29:08	6.32661100e-05	-3.96364800e-08	1.00016900e+00	1.27749800e-07	-2.99926400e-01	-8.82120100e-08	317
2.09675917e+02	23-06-02 15:29:09	6.33500700e-05	-3.97057300e-08	1.00017000e+00	1.28171500e-07	-2.99927400e-01	-8.85169600e-08	318
2.10332953e+02	23-06-02 15:29:09	6.34335400e-05	-3.98074800e-08	1.00017000e+00	1.28319200e-07	-2.99926900e-01	-8.85010000e-08	319
2.10989988e+02	23-06-02 15:29:10	6.31825900e-05	-3.97695200e-08	1.00017000e+00	1.28324100e-07	-2.99926500e-01	-8.86538400e-08	320
2.11645016e+02	23-06-02 15:29:11	6.31825300e-05	-3.94563900e-08	1.00016900e+00	1.28020300e-07	-2.99926300e-01	-8.87203600e-08	321
2.12300911e+02	23-06-02 15:29:11	6.37680100e-05	-3.86615900e-08	1.00016900e+00	1.27372900e-07	-2.99926300e-01	-8.89857600e-08	322
2.12957479e+02	23-06-02 15:29:12	6.36006900e-05	-3.85369600e-08	1.00017000e+00	1.27711300e-07	-2.99926300e-01	-8.91498900e-08	323
2.13613559e+02	23-06-02 15:29:13	6.36844800e-05	-3.81212500e-08	1.00016900e+00	1.27177700e-07	-2.99927000e-01	-8.93010900e-08	324
2.14269803e+02	23-06-02 15:29:13	6.41862900e-05	-3.73905800e-08	1.00016800e+00	1.24593700e-07	-2.99926100e-01	-8.93629800e-08	325
2.14925571e+02	23-06-02 15:29:14	6.44372200e-05	-3.36490400e-08	1.00017000e+00	1.23574200e-07	-2.99927200e-01	-8.95387700e-08	326
2.15582690e+02	23-06-02 15:29:14	6.42700500e-05	-3.45735800e-08	1.00017000e+00	1.24235800e-07	-2.99926200e-01	-8.95902400e-08	327
2.16240904e+02	23-06-02 15:29:15	6.37683000e-05	-3.52459100e-08	1.00016800e+00	1.24939800e-07	-2.99926800e-01	-8.96119700e-08	328
2.16894788e+02	23-06-02 15:29:16	6.31825600e-05	-3.55347400e-08	1.00016900e+00	1.24872700e-07	-2.99926700e-01	-8.96397100e-08	329
2.17551246e+02	23-06-02 15:29:16	6.32662000e-05	-3.50206000e-08	1.00016900e+00	1.24820100e-07	-2.99927000e-01	-8.98982700e-08	330
2.18207220e+02	23-06-02 15:29:17	6.43536600e-05	-3.50405900e-08	1.00016900e+00	1.24837300e-07	-2.99926400e-01	-8.98302700e-08	331
2.18863314e+02	23-06-02 15:29:18	6.36845100e-05	-3.50193500e-08	1.00017000e+00	1.24949900e-07	-2.99926300e-01	-8.98981500e-08	332
2.19517490e+02	23-06-02 15:29:18	6.32663200e-05	-3.52458000e-08	1.00016900e+00	1.25376300e-07	-2.99926500e-01	-9.00023700e-08	333
2.20175789e+02	23-06-02 15:29:19	6.45211000e-05	-3.54862700e-08	1.00016800e+00	1.25570400e-07	-2.99926500e-01	-9.00681400e-08	334
2.20832057e+02	23-06-02 15:29:20	6.37680400e-05	-3.58269500e-08	1.00016900e+00	1.26074600e-07	-2.99926400e-01	-9.00976800e-08	335
2.21490398e+02	23-06-02 15:29:20	6.36008900e-05	-3.62133200e-08	1.00016900e+00	1.26471500e-07	-2.99927000e-01	-9.01700500e-08	336
2.22144627e+02	23-06-02 15:29:21	6.41025500e-05	-3.65668100e-08	1.00016900e+00	1.26924900e-07	-2.99926400e-01	-9.02624100e-08	337
2.22800967e+02	23-06-02 15:29:22	6.39354700e-05	-3.65657800e-08	1.00016900e+00	1.26929800e-07	-2.99927500e-01	-9.03771100e-08	338
2.23457152e+02	23-06-02 15:29:22	6.36008300e-05	-3.66991000e-08	1.00016900e+00	1.26753700e-07	-2.99926300e-01	-9.05793500e-08	339
2.24113488e+02	23-06-02 15:29:23	6.40189700e-05	-3.66201300e-08	1.00016900e+00	1.27564200e-07	-2.99926400e-01	-9.09499700e-08	340
2.24770615e+02	23-06-02 15:29:24	6.41861400e-05	-3.66712300e-08	1.00016800e+00	1.27555700e-07	-2.99927100e-01	-9.08354300e-08	341
2.25425842e+02	23-06-02 15:29:24	6.34336300e-05	-3.66649100e-08	1.00016900e+00	1.27615000e-07	-2.99926300e-01	-9.09020000e-08	342
2.26082972e+02	23-06-02 15:29:25	6.41863100e-05	-3.64989500e-08	1.00016900e+00	1.27560700e-07	-2.99926900e-01	-9.09944900e-08	343
2.26740043e+02	23-06-02 15:29:26	6.35171600e-05	-3.65754100e-08	1.00016900e+00	1.27756700e-07	-2.99926800e-01	-9.10652100e-08	344
2.27394946e+02	23-06-02 15:29:26	6.36843600e-05	-3.66442800e-08	1.00016900e+00	1.27662800e-07	-2.99927000e-01	-9.12218700e-08	345
2.28050883e+02	23-06-02 15:29:27	6.25969500e-05	-3.66206100e-08	1.00016900e+00	1.28144000e-07	-2.99928100e-01	-9.16223800e-08	346
2.28707000e+02	23-06-02 15:29:28	6.35171600e-05	-3.67155300e-08	1.00016800e+00	1.28473100e-07	-2.99926400e-01	-9.16985500e-08	347
2.29363383e+02	23-06-02 15:29:28	6.27644500e-05	-3.67526300e-08	1.00017000e+00	1.28645200e-07	-2.99927000e-01	-9.17010300e-08	348
2.30020460e+02	23-06-02 15:29:29	6.31825600e-05	-3.68135900e-08	1.00016800e+00	1.28742200e-07	-2.99926700e-01	-9.18664300e-08	349
