Time elapsed	Time stamp	Source Voltage	Source Current	Gate Voltage	Gate Current	Drain Voltage	Drain Current	Loop2 Index
1.17691689e+02	23-06-16 11:54:15	6.82043600e-05	-2.67395000e-10	8.00113700e-01	5.47764900e-09	-2.99924200e-01	-5.19595100e-09	174
1.18363788e+02	23-06-16 11:54:16	6.80370100e-05	-2.62971600e-10	8.00112400e-01	5.48939400e-09	-2.99924300e-01	-5.18894200e-09	175
1.19035865e+02	23-06-16 11:54:16	6.66986500e-05	-2.63505600e-10	8.00112800e-01	5.41932900e-09	-2.99925100e-01	-5.20786900e-09	176
1.19707258e+02	23-06-16 11:54:17	6.66985000e-05	-2.67277200e-10	8.00113600e-01	5.45745000e-09	-2.99923900e-01	-5.17935500e-09	177
1.20379370e+02	23-06-16 11:54:18	6.67822900e-05	-2.63392000e-10	8.00113400e-01	5.45849700e-09	-2.99924900e-01	-5.21511300e-09	178
1.21052065e+02	23-06-16 11:54:18	6.73678000e-05	-2.67041700e-10	8.00114600e-01	5.94888800e-09	-2.99925700e-01	-5.37051900e-09	179
1.21722835e+02	23-06-16 11:54:19	6.66150000e-05	-2.37065500e-10	8.00113400e-01	5.32775700e-09	-2.99925800e-01	-5.18094500e-09	180
1.22395493e+02	23-06-16 11:54:20	6.72006300e-05	-2.72613300e-10	8.00113600e-01	5.39566100e-09	-2.99924700e-01	-5.17149200e-09	181
1.23066923e+02	23-06-16 11:54:20	6.65313300e-05	-2.49545500e-10	8.00113300e-01	5.40732700e-09	-2.99925400e-01	-5.06464500e-09	182
1.23736047e+02	23-06-16 11:54:21	6.79532200e-05	-2.55915700e-10	8.00113300e-01	5.45664100e-09	-2.99925000e-01	-5.17716100e-09	183
1.24394391e+02	23-06-16 11:54:22	6.70333100e-05	-2.60520100e-10	8.00112700e-01	5.41378700e-09	-2.99924600e-01	-5.22554400e-09	184
1.25067187e+02	23-06-16 11:54:22	6.77861100e-05	-2.40320000e-10	8.00113600e-01	5.75530100e-09	-2.99924700e-01	-5.31528300e-09	185
1.25736235e+02	23-06-16 11:54:23	6.77860800e-05	-2.48393400e-10	8.00112700e-01	5.59989400e-09	-2.99925000e-01	-4.86557300e-09	186
1.26394636e+02	23-06-16 11:54:24	6.75352100e-05	-3.01959000e-10	8.00113600e-01	5.29938400e-09	-2.99924800e-01	-5.08999700e-09	187
1.27067107e+02	23-06-16 11:54:24	6.82880300e-05	-2.21192200e-10	8.00113200e-01	5.12365100e-09	-2.99924900e-01	-5.09765800e-09	188
1.27736004e+02	23-06-16 11:54:25	6.73677700e-05	-2.46522100e-10	8.00113300e-01	5.37787400e-09	-2.99923600e-01	-5.11656900e-09	189
1.28394536e+02	23-06-16 11:54:26	6.75350000e-05	-2.65902400e-10	8.00113300e-01	5.35305300e-09	-2.99924600e-01	-5.12854700e-09	190
1.29066508e+02	23-06-16 11:54:26	6.72841000e-05	-2.40299000e-10	8.00114300e-01	5.38386200e-09	-2.99925500e-01	-5.12423300e-09	191
1.29738299e+02	23-06-16 11:54:27	6.71168100e-05	-2.59998700e-10	8.00112400e-01	5.33718900e-09	-2.99925400e-01	-5.12471200e-09	192
1.30410182e+02	23-06-16 11:54:28	6.72840700e-05	-2.51568000e-10	8.00113000e-01	5.37245800e-09	-2.99924100e-01	-5.09647100e-09	193
1.31082213e+02	23-06-16 11:54:28	6.78696400e-05	-2.49663300e-10	8.00113200e-01	5.34496200e-09	-2.99923200e-01	-5.10789800e-09	194
1.31753607e+02	23-06-16 11:54:29	6.75350900e-05	-2.57610400e-10	8.00113400e-01	5.37450600e-09	-2.99924800e-01	-5.07114500e-09	195
1.32457357e+02	23-06-16 11:54:30	6.77024600e-05	-2.64607300e-10	8.00114000e-01	5.34164700e-09	-2.99925000e-01	-5.09908100e-09	196
1.33129646e+02	23-06-16 11:54:30	6.81205400e-05	-2.39264600e-10	8.00113800e-01	5.34345300e-09	-2.99925700e-01	-5.09942800e-09	197
1.33800691e+02	23-06-16 11:54:31	6.71168400e-05	-2.50356900e-10	8.00113300e-01	5.31941000e-09	-2.99924900e-01	-5.08842200e-09	198
1.34473478e+02	23-06-16 11:54:32	6.75350900e-05	-2.52072500e-10	8.00114000e-01	5.32656800e-09	-2.99924500e-01	-5.04589600e-09	199
1.35144698e+02	23-06-16 11:54:32	6.73678000e-05	-2.51950700e-10	8.00113300e-01	5.35376400e-09	-2.99925300e-01	-5.14169900e-09	200
1.35816378e+02	23-06-16 11:54:33	6.74515100e-05	-2.56963000e-10	8.00113700e-01	5.82884600e-09	-2.99923800e-01	-5.10178400e-09	201
1.36488226e+02	23-06-16 11:54:34	6.94588800e-05	-2.17063000e-10	8.00113000e-01	5.38560000e-09	-2.99924200e-01	-5.20830200e-09	202
1.37160172e+02	23-06-16 11:54:34	6.76186800e-05	-2.60398200e-10	8.00112200e-01	5.29940000e-09	-2.99924600e-01	-5.15795300e-09	203
1.37831672e+02	23-06-16 11:54:35	6.87895800e-05	-2.29711100e-10	8.00113300e-01	5.24244600e-09	-2.99924700e-01	-4.89960700e-09	204
1.38504596e+02	23-06-16 11:54:36	6.78696100e-05	-2.58014200e-10	8.00113000e-01	5.24189700e-09	-2.99923700e-01	-5.17925500e-09	205
1.39177337e+02	23-06-16 11:54:36	6.79531400e-05	-2.51231700e-10	8.00113300e-01	5.36613700e-09	-2.99924400e-01	-5.06644800e-09	206
1.39847583e+02	23-06-16 11:54:37	6.82039900e-05	-2.36111100e-10	8.00113300e-01	5.33261500e-09	-2.99924400e-01	-5.00390700e-09	207
1.40519499e+02	23-06-16 11:54:38	6.68658400e-05	-2.60284600e-10	8.00113800e-01	5.39418400e-09	-2.99924000e-01	-5.09636300e-09	208
1.41191413e+02	23-06-16 11:54:38	6.78696400e-05	-2.32238300e-10	8.00114000e-01	5.37211200e-09	-2.99924400e-01	-5.10450600e-09	209
1.41863654e+02	23-06-16 11:54:39	6.74516200e-05	-2.40328400e-10	8.00112900e-01	5.20065900e-09	-2.99923900e-01	-4.90801400e-09	210
1.42550890e+02	23-06-16 11:54:40	6.78698700e-05	-2.29126800e-10	8.00113000e-01	5.03442300e-09	-2.99923300e-01	-4.68506200e-09	211
1.43222892e+02	23-06-16 11:54:41	6.76185800e-05	-2.70384700e-10	8.00113500e-01	5.15337700e-09	-2.99925000e-01	-4.97220800e-09	212
1.43894475e+02	23-06-16 11:54:41	6.75350900e-05	-2.22209900e-10	8.00114700e-01	5.24524700e-09	-2.99925000e-01	-5.12239700e-09	213
1.44566215e+02	23-06-16 11:54:42	6.85387000e-05	-2.38898800e-10	8.00112700e-01	5.21779400e-09	-2.99924300e-01	-4.90814100e-09	214
1.45238212e+02	23-06-16 11:54:43	6.78696900e-05	-2.61470500e-10	8.00113500e-01	5.51572400e-09	-2.99923600e-01	-5.17004800e-09	215
1.45910114e+02	23-06-16 11:54:43	6.77859600e-05	-2.34597300e-10	8.00113500e-01	5.55592800e-09	-2.99925800e-01	-5.70518100e-09	216
1.46581868e+02	23-06-16 11:54:44	6.67823200e-05	-2.05784800e-11	8.00113000e-01	4.98478600e-09	-2.99924900e-01	-4.96918800e-09	217
1.47254106e+02	23-06-16 11:54:45	6.85386200e-05	-2.38083000e-10	8.00112500e-01	4.89394500e-09	-2.99924000e-01	-5.03894900e-09	218
1.47927550e+02	23-06-16 11:54:45	6.78696100e-05	-2.57370700e-10	8.00112400e-01	5.34439300e-09	-2.99923900e-01	-4.82110100e-09	219
1.48597434e+02	23-06-16 11:54:46	6.75349400e-05	-2.59990400e-10	8.00113300e-01	5.23486800e-09	-2.99924700e-01	-5.00659800e-09	220
1.49270287e+02	23-06-16 11:54:47	6.75350900e-05	-2.37616300e-10	8.00113400e-01	5.21699500e-09	-2.99924400e-01	-4.99207400e-09	221
1.49941341e+02	23-06-16 11:54:47	6.80369300e-05	-2.50449500e-10	8.00113600e-01	5.21233200e-09	-2.99924100e-01	-4.94852100e-09	222
1.50614391e+02	23-06-16 11:54:48	6.84551200e-05	-2.39474900e-10	8.00113300e-01	5.17922400e-09	-2.99924500e-01	-4.98712600e-09	223
1.51285051e+02	23-06-16 11:54:49	6.72841300e-05	-2.39920600e-10	8.00112500e-01	5.21964000e-09	-2.99925000e-01	-4.98334300e-09	224
1.51956927e+02	23-06-16 11:54:49	6.81204300e-05	-2.41438400e-10	8.00113600e-01	5.22253600e-09	-2.99924900e-01	-4.97945600e-09	225
1.52629348e+02	23-06-16 11:54:50	6.68658400e-05	-2.33029000e-10	8.00114900e-01	5.19190600e-09	-2.99924500e-01	-4.91457200e-09	226
1.53300832e+02	23-06-16 11:54:51	6.73678000e-05	-2.39222600e-10	8.00114200e-01	5.21221800e-09	-2.99925200e-01	-4.97571000e-09	227
1.53987977e+02	23-06-16 11:54:51	6.65312400e-05	-2.31052600e-10	8.00113100e-01	5.18772000e-09	-2.99925800e-01	-4.97214000e-09	228
1.54677279e+02	23-06-16 11:54:52	6.73676600e-05	-2.35278400e-10	8.00113600e-01	5.20477900e-09	-2.99925300e-01	-4.96111600e-09	229
1.55347442e+02	23-06-16 11:54:53	6.68657000e-05	-2.35509700e-10	8.00111900e-01	5.18962600e-09	-2.99925300e-01	-5.03208100e-09	230
1.56034683e+02	23-06-16 11:54:53	6.74513200e-05	-2.42439400e-10	8.00112400e-01	5.19122800e-09	-2.99924400e-01	-4.97021200e-09	231
1.56706797e+02	23-06-16 11:54:54	6.76186800e-05	-2.34828500e-10	8.00113000e-01	5.18045000e-09	-2.99926300e-01	-4.95606800e-09	232
1.57378784e+02	23-06-16 11:54:55	6.63640100e-05	-2.30077100e-10	8.00113200e-01	5.19231400e-09	-2.99924700e-01	-4.94736300e-09	233
1.58050498e+02	23-06-16 11:54:55	6.66148300e-05	-2.33794100e-10	8.00111800e-01	5.14673900e-09	-2.99924800e-01	-4.78991100e-09	234
1.58723240e+02	23-06-16 11:54:56	6.73677700e-05	-2.23349400e-10	8.00112500e-01	5.15894100e-09	-2.99925300e-01	-4.91451000e-09	235
1.59394676e+02	23-06-16 11:54:57	6.77021700e-05	-2.05970700e-10	8.00112500e-01	5.29205900e-09	-2.99925000e-01	-5.31810200e-09	236
1.60081612e+02	23-06-16 11:54:57	6.72004900e-05	-2.18883900e-10	8.00114900e-01	4.98569500e-09	-2.99924900e-01	-4.82905700e-09	237
1.60753517e+02	23-06-16 11:54:58	6.79531400e-05	-2.39802900e-10	8.00112800e-01	5.09490700e-09	-2.99925700e-01	-4.94155500e-09	238
1.61441565e+02	23-06-16 11:54:59	6.77022300e-05	-2.27154800e-10	8.00114600e-01	5.35083500e-09	-2.99924900e-01	-4.84186900e-09	239
1.62113668e+02	23-06-16 11:54:59	6.72003600e-05	-2.50790100e-10	8.00114100e-01	5.00761900e-09	-2.99925800e-01	-5.02664000e-09	240
1.62783771e+02	23-06-16 11:55:00	6.82040900e-05	-2.25682900e-10	8.00112100e-01	5.17954300e-09	-2.99925700e-01	-5.04455900e-09	241
1.63441019e+02	23-06-16 11:55:01	6.76185100e-05	-2.25758700e-10	8.00113000e-01	5.14520900e-09	-2.99924900e-01	-4.89311500e-09	242
1.64113079e+02	23-06-16 11:55:01	6.74512700e-05	-2.33743700e-10	8.00112700e-01	5.13980400e-09	-2.99925500e-01	-4.94762500e-09	243
1.64785451e+02	23-06-16 11:55:02	6.65311800e-05	-2.27470100e-10	8.00113600e-01	5.15601400e-09	-2.99924400e-01	-4.91969400e-09	244
1.65457100e+02	23-06-16 11:55:03	6.71165200e-05	-2.33289500e-10	8.00113300e-01	5.13809000e-09	-2.99924400e-01	-4.76158500e-09	245
1.66128499e+02	23-06-16 11:55:03	6.71165500e-05	-2.22289700e-10	8.00111600e-01	5.14004400e-09	-2.99925300e-01	-4.89052600e-09	246
1.66800346e+02	23-06-16 11:55:04	6.78696400e-05	-2.17399400e-10	8.00113600e-01	5.13478100e-09	-2.99925000e-01	-4.90095900e-09	247
1.67472948e+02	23-06-16 11:55:05	6.77023800e-05	-2.31557200e-10	8.00114600e-01	5.13120700e-09	-2.99925200e-01	-4.93192500e-09	248
1.68144552e+02	23-06-16 11:55:05	6.71166300e-05	-2.27537400e-10	8.00113600e-01	5.12975500e-09	-2.99924400e-01	-4.90116600e-09	249
1.68816188e+02	23-06-16 11:55:06	6.78695500e-05	-2.29660700e-10	8.00114100e-01	5.12306000e-09	-2.99924700e-01	-4.90900800e-09	250
1.69488326e+02	23-06-16 11:55:07	6.77858400e-05	-2.31687500e-10	8.00114000e-01	5.11025800e-09	-2.99923800e-01	-4.86579500e-09	251
1.70159815e+02	23-06-16 11:55:07	6.67822600e-05	-2.23937900e-10	8.00113600e-01	5.13867900e-09	-2.99924500e-01	-4.89060700e-09	252
1.70832001e+02	23-06-16 11:55:08	6.66148600e-05	-2.27684600e-10	8.00113100e-01	5.08586200e-09	-2.99925100e-01	-4.86388900e-09	253
1.71503388e+02	23-06-16 11:55:09	6.75349400e-05	-2.36413700e-10	8.00113300e-01	5.13446000e-09	-2.99925400e-01	-4.89356400e-09	254
1.72176870e+02	23-06-16 11:55:09	6.81201100e-05	-2.22785900e-10	8.00114400e-01	5.11169400e-09	-2.99924900e-01	-4.87597500e-09	255
1.72848316e+02	23-06-16 11:55:10	6.72003600e-05	-2.21288900e-10	8.00112800e-01	5.17648300e-09	-2.99924700e-01	-4.79174200e-09	256
1.73519295e+02	23-06-16 11:55:11	6.65312100e-05	-2.15490500e-10	8.00112800e-01	4.95159700e-09	-2.99925400e-01	-4.92249700e-09	257
1.74191180e+02	23-06-16 11:55:11	6.74514200e-05	-2.29278200e-10	8.00113600e-01	5.10262900e-09	-2.99926000e-01	-4.79357400e-09	258
1.74863452e+02	23-06-16 11:55:12	6.66149400e-05	-2.27705500e-10	8.00112900e-01	4.87043000e-09	-2.99925100e-01	-4.80991000e-09	259
1.75536159e+02	23-06-16 11:55:13	6.78696100e-05	-2.20258800e-10	8.00114300e-01	5.81391700e-09	-2.99925300e-01	-4.99632400e-09	260
1.76207402e+02	23-06-16 11:55:14	6.76186100e-05	-2.12420900e-10	8.00113000e-01	4.78792000e-09	-2.99925600e-01	-4.92722700e-09	261
1.76879710e+02	23-06-16 11:55:14	6.76187400e-05	-2.24783100e-10	8.00112700e-01	5.04993100e-09	-2.99924600e-01	-4.66487100e-09	262
1.77550390e+02	23-06-16 11:55:15	6.81205400e-05	-2.35396200e-10	8.00112500e-01	5.34029300e-09	-2.99925200e-01	-5.03545800e-09	263
1.78223358e+02	23-06-16 11:55:16	6.74512400e-05	-1.89369900e-10	8.00113300e-01	5.46895700e-09	-2.99923900e-01	-5.21629500e-09	264
1.78894719e+02	23-06-16 11:55:16	6.80367500e-05	-2.37099200e-10	8.00114300e-01	4.93079200e-09	-2.99924600e-01	-4.79663200e-09	265
1.79582023e+02	23-06-16 11:55:17	6.83714100e-05	-2.54166700e-10	8.00112700e-01	4.93788000e-09	-2.99924200e-01	-4.86290600e-09	266
1.80269338e+02	23-06-16 11:55:18	6.86223800e-05	-2.24396300e-10	8.00112500e-01	5.07647600e-09	-2.99925300e-01	-4.84002400e-09	267
1.80941378e+02	23-06-16 11:55:18	6.71166900e-05	-2.18976300e-10	8.00113800e-01	5.06317200e-09	-2.99924300e-01	-4.83883900e-09	268
1.81613319e+02	23-06-16 11:55:19	6.75349400e-05	-2.20498500e-10	8.00113600e-01	5.07264800e-09	-2.99925100e-01	-4.85493400e-09	269
1.82285357e+02	23-06-16 11:55:20	6.67822000e-05	-2.24997700e-10	8.00112500e-01	5.05454800e-09	-2.99925100e-01	-4.85549800e-09	270
1.82973367e+02	23-06-16 11:55:20	6.91241000e-05	-2.27659300e-10	8.00113600e-01	5.06711100e-09	-2.99924900e-01	-4.83577400e-09	271
1.83644578e+02	23-06-16 11:55:21	6.82043300e-05	-2.20910500e-10	8.00113500e-01	5.05881800e-09	-2.99925500e-01	-4.84083700e-09	272
1.84316132e+02	23-06-16 11:55:22	6.84548300e-05	-2.22663900e-10	8.00112900e-01	5.07165100e-09	-2.99925200e-01	-4.83095300e-09	273
1.84988399e+02	23-06-16 11:55:22	6.82877700e-05	-2.20977800e-10	8.00113700e-01	5.04026100e-09	-2.99925900e-01	-4.83464200e-09	274
1.85660832e+02	23-06-16 11:55:23	6.77859000e-05	-2.19569200e-10	8.00112200e-01	5.05034400e-09	-2.99925000e-01	-4.80559500e-09	275
1.86331692e+02	23-06-16 11:55:24	6.76186800e-05	-2.14632700e-10	8.00113600e-01	5.11178600e-09	-2.99924900e-01	-4.76847000e-09	276
1.87004357e+02	23-06-16 11:55:24	6.76185800e-05	-2.22819400e-10	8.00111800e-01	5.01388000e-09	-2.99924900e-01	-4.84481100e-09	277
1.87677122e+02	23-06-16 11:55:25	6.77860000e-05	-2.13505800e-10	8.00114100e-01	5.02895900e-09	-2.99925300e-01	-4.84701900e-09	278
1.88347704e+02	23-06-16 11:55:26	6.70330200e-05	-2.23122200e-10	8.00114000e-01	4.94994700e-09	-2.99925800e-01	-4.70143800e-09	279
1.89019625e+02	23-06-16 11:55:26	6.75348600e-05	-2.20637100e-10	8.00113300e-01	5.01705100e-09	-2.99925000e-01	-4.83301600e-09	280
1.89691068e+02	23-06-16 11:55:27	6.80368100e-05	-2.23601600e-10	8.00115100e-01	5.27992200e-09	-2.99924200e-01	-4.88040000e-09	281
1.90362911e+02	23-06-16 11:55:28	6.78694900e-05	-2.19379900e-10	8.00114500e-01	5.11455000e-09	-2.99923900e-01	-4.55927300e-09	282
1.91032977e+02	23-06-16 11:55:28	6.65313800e-05	-2.27806500e-10	8.00113000e-01	4.71168600e-09	-2.99924100e-01	-4.76762400e-09	283
1.91690898e+02	23-06-16 11:55:29	6.71167800e-05	-2.12509200e-10	8.00113600e-01	4.84985300e-09	-2.99924300e-01	-4.74467800e-09	284
1.92363068e+02	23-06-16 11:55:30	6.79533100e-05	-2.16751900e-10	8.00113000e-01	4.96965600e-09	-2.99924000e-01	-4.81797300e-09	285
1.93048204e+02	23-06-16 11:55:30	6.74514500e-05	-2.18063800e-10	8.00112700e-01	5.00012500e-09	-2.99925000e-01	-4.75230200e-09	286
1.93721489e+02	23-06-16 11:55:31	6.65312400e-05	-1.99772800e-10	8.00113600e-01	4.79843800e-09	-2.99925000e-01	-4.82755000e-09	287
1.94395528e+02	23-06-16 11:55:32	6.80368100e-05	-2.16011800e-10	8.00114000e-01	4.93621200e-09	-2.99923500e-01	-4.82176200e-09	288
1.95064241e+02	23-06-16 11:55:32	6.66149400e-05	-2.19169700e-10	8.00112200e-01	4.98480400e-09	-2.99924300e-01	-4.79681500e-09	289
1.95738078e+02	23-06-16 11:55:33	6.67822600e-05	-2.12538700e-10	8.00112100e-01	4.96093800e-09	-2.99924800e-01	-4.76894900e-09	290
1.96410228e+02	23-06-16 11:55:34	6.76186400e-05	-2.16672100e-10	8.00113200e-01	4.97069000e-09	-2.99924700e-01	-4.78925800e-09	291
1.97082114e+02	23-06-16 11:55:34	6.69493700e-05	-2.19901400e-10	8.00113400e-01	4.97099200e-09	-2.99924300e-01	-4.79855100e-09	292
1.97754215e+02	23-06-16 11:55:35	6.74511900e-05	-2.08665900e-10	8.00113800e-01	4.98606200e-09	-2.99924300e-01	-4.78165600e-09	293
1.98424652e+02	23-06-16 11:55:36	6.73676300e-05	-2.20149400e-10	8.00112900e-01	4.97903300e-09	-2.99924300e-01	-4.79811300e-09	294
1.99113381e+02	23-06-16 11:55:36	6.78694000e-05	-2.08964500e-10	8.00113300e-01	4.96787800e-09	-2.99925100e-01	-4.82306900e-09	295
1.99800068e+02	23-06-16 11:55:37	6.72840100e-05	-2.13244900e-10	8.00113600e-01	4.97981400e-09	-2.99924500e-01	-4.78426800e-09	296
2.00487975e+02	23-06-16 11:55:38	6.80367200e-05	-2.08018400e-10	8.00111800e-01	4.99186000e-09	-2.99924200e-01	-4.76573700e-09	297
2.01159696e+02	23-06-16 11:55:38	6.72003400e-05	-2.21158500e-10	8.00114000e-01	4.82084500e-09	-2.99924400e-01	-4.76199200e-09	298
2.01847250e+02	23-06-16 11:55:39	6.76184500e-05	-2.10688500e-10	8.00114300e-01	4.98321000e-09	-2.99925000e-01	-4.76225500e-09	299
2.02520585e+02	23-06-16 11:55:40	6.68657800e-05	-2.22752100e-10	8.00112700e-01	4.97650000e-09	-2.99924000e-01	-4.76724400e-09	300
2.03188801e+02	23-06-16 11:55:40	6.61130100e-05	-2.07555900e-10	8.00113600e-01	4.95247100e-09	-2.99925000e-01	-4.76069600e-09	301
2.03863492e+02	23-06-16 11:55:41	6.80368100e-05	-2.13829500e-10	8.00114000e-01	4.92621000e-09	-2.99924900e-01	-4.74959400e-09	302
2.04532491e+02	23-06-16 11:55:42	6.65311500e-05	-2.23799300e-10	8.00113100e-01	4.97066800e-09	-2.99924600e-01	-4.75346000e-09	303
2.05207402e+02	23-06-16 11:55:43	6.69492900e-05	-2.10642200e-10	8.00111800e-01	4.97270700e-09	-2.99925100e-01	-4.76192700e-09	304
2.05879220e+02	23-06-16 11:55:43	6.68657300e-05	-2.17163900e-10	8.00113300e-01	4.93362600e-09	-2.99925200e-01	-4.75582200e-09	305
2.06548760e+02	23-06-16 11:55:44	6.75350600e-05	-2.13816900e-10	8.00113400e-01	4.96076500e-09	-2.99924800e-01	-4.74252700e-09	306
2.07207709e+02	23-06-16 11:55:45	6.75350000e-05	-2.06315400e-10	8.00113200e-01	4.95680900e-09	-2.99924700e-01	-4.75752800e-09	307
2.07892181e+02	23-06-16 11:55:45	6.78694900e-05	-2.16974800e-10	8.00113500e-01	4.94524200e-09	-2.99923600e-01	-4.74084900e-09	308
2.08551624e+02	23-06-16 11:55:46	6.76184800e-05	-2.02854900e-10	8.00113000e-01	4.94907300e-09	-2.99924800e-01	-4.75461400e-09	309
2.09238190e+02	23-06-16 11:55:47	6.77858400e-05	-2.14001900e-10	8.00113600e-01	4.93959100e-09	-2.99924700e-01	-4.86833400e-09	310
2.09908930e+02	23-06-16 11:55:47	6.72839500e-05	-2.10541500e-10	8.00113100e-01	4.94860700e-09	-2.99925000e-01	-4.71963500e-09	311
2.10582041e+02	23-06-16 11:55:48	6.74513200e-05	-1.91720400e-10	8.00112700e-01	5.11627200e-09	-2.99924500e-01	-4.47662300e-09	312
2.11269034e+02	23-06-16 11:55:49	6.79530800e-05	-2.19922400e-10	8.00114100e-01	4.66900200e-09	-2.99924300e-01	-4.83142500e-09	313
2.11956923e+02	23-06-16 11:55:49	6.69494900e-05	-2.17197700e-10	8.00113300e-01	4.91255300e-09	-2.99924600e-01	-4.75730500e-09	314
2.12628612e+02	23-06-16 11:55:50	6.73675100e-05	-2.02081300e-10	8.00113500e-01	4.94037400e-09	-2.99924600e-01	-4.75757600e-09	315
2.13316052e+02	23-06-16 11:55:51	6.72839800e-05	-2.14973300e-10	8.00112200e-01	4.89061900e-09	-2.99925200e-01	-4.74924800e-09	316
2.13987961e+02	23-06-16 11:55:51	6.66148000e-05	-1.98872800e-10	8.00112500e-01	4.92121900e-09	-2.99924300e-01	-4.74971400e-09	317
2.14676933e+02	23-06-16 11:55:52	6.72002200e-05	-2.04175200e-10	8.00112500e-01	4.87161700e-09	-2.99924200e-01	-4.77483300e-09	318
2.15348037e+02	23-06-16 11:55:53	6.72840100e-05	-2.04961500e-10	8.00112200e-01	4.90255200e-09	-2.99924000e-01	-4.73739300e-09	319
2.16017374e+02	23-06-16 11:55:53	6.75350000e-05	-2.09406000e-10	8.00113300e-01	4.91124200e-09	-2.99924400e-01	-4.74621200e-09	320
2.16676758e+02	23-06-16 11:55:54	6.77022300e-05	-2.03519300e-10	8.00113400e-01	4.90506600e-09	-2.99924400e-01	-4.74352200e-09	321
2.17364159e+02	23-06-16 11:55:55	6.74511000e-05	-2.08670200e-10	8.00113300e-01	4.92136700e-09	-2.99924600e-01	-4.72651900e-09	322
2.18049979e+02	23-06-16 11:55:55	6.75350600e-05	-2.05070800e-10	8.00113600e-01	4.91017100e-09	-2.99924600e-01	-4.71958000e-09	323
2.18738229e+02	23-06-16 11:55:56	6.75347700e-05	-2.06214600e-10	8.00113300e-01	4.91480500e-09	-2.99924200e-01	-4.72167600e-09	324
2.19410479e+02	23-06-16 11:55:57	6.88732500e-05	-1.98776100e-10	8.00112700e-01	4.80584100e-09	-2.99924400e-01	-4.75868100e-09	325
2.20081089e+02	23-06-16 11:55:57	6.83714400e-05	-2.02854900e-10	8.00112700e-01	4.90948300e-09	-2.99924800e-01	-4.70894300e-09	326
2.20768732e+02	23-06-16 11:55:58	6.82876000e-05	-2.05516500e-10	8.00113500e-01	4.90922700e-09	-2.99924200e-01	-4.71981300e-09	327
2.21441206e+02	23-06-16 11:55:59	6.76186100e-05	-2.03325800e-10	8.00113000e-01	4.90259100e-09	-2.99924300e-01	-4.71777600e-09	328
2.22128388e+02	23-06-16 11:55:59	6.78696400e-05	-1.99608800e-10	8.00113000e-01	4.78173300e-09	-2.99924700e-01	-4.72901200e-09	329
2.22800262e+02	23-06-16 11:56:00	6.79532200e-05	-2.07707300e-10	8.00111600e-01	4.90497800e-09	-2.99924900e-01	-4.71019500e-09	330
2.23487660e+02	23-06-16 11:56:01	6.72838700e-05	-2.01290700e-10	8.00112400e-01	4.90585900e-09	-2.99923600e-01	-4.69600300e-09	331
2.24159544e+02	23-06-16 11:56:01	6.76185500e-05	-2.06794900e-10	8.00113200e-01	4.90068000e-09	-2.99923600e-01	-4.69188500e-09	332
2.24831200e+02	23-06-16 11:56:02	6.77857900e-05	-1.97956300e-10	8.00112100e-01	4.89389000e-09	-2.99924800e-01	-4.68664900e-09	333
2.25503187e+02	23-06-16 11:56:03	6.79531400e-05	-2.03700100e-10	8.00113600e-01	4.88609600e-09	-2.99924900e-01	-4.73422500e-09	334
2.26190842e+02	23-06-16 11:56:03	6.69493200e-05	-1.97174200e-10	8.00113800e-01	4.88892600e-09	-2.99924200e-01	-4.70017700e-09	335
2.26878989e+02	23-06-16 11:56:04	6.74511900e-05	-2.05844500e-10	8.00112700e-01	4.88978300e-09	-2.99923900e-01	-4.69789000e-09	336
2.27550239e+02	23-06-16 11:56:05	6.84548900e-05	-2.05907700e-10	8.00114000e-01	4.87173600e-09	-2.99924600e-01	-4.69770300e-09	337
2.28237713e+02	23-06-16 11:56:06	6.77022900e-05	-2.01782700e-10	8.00113000e-01	4.86820900e-09	-2.99925300e-01	-4.65459900e-09	338
2.28927340e+02	23-06-16 11:56:06	6.72841600e-05	-2.01744800e-10	8.00113600e-01	4.87701600e-09	-2.99924700e-01	-4.67898900e-09	339
2.29613118e+02	23-06-16 11:56:07	6.66983600e-05	-2.06033700e-10	8.00112200e-01	4.87879700e-09	-2.99924800e-01	-4.63014700e-09	340
2.30300076e+02	23-06-16 11:56:08	6.71166900e-05	-2.00054400e-10	8.00113300e-01	4.87864000e-09	-2.99923400e-01	-4.67275700e-09	341
2.30972112e+02	23-06-16 11:56:08	6.77022600e-05	-2.07846000e-10	8.00113300e-01	4.88024600e-09	-2.99924500e-01	-4.66861200e-09	342
2.31659788e+02	23-06-16 11:56:09	6.82874500e-05	-2.02501600e-10	8.00112900e-01	4.88355700e-09	-2.99924900e-01	-4.67588100e-09	343
2.32347118e+02	23-06-16 11:56:10	6.74511300e-05	-2.03220700e-10	8.00112100e-01	4.85797700e-09	-2.99924500e-01	-4.66561700e-09	344
2.33019193e+02	23-06-16 11:56:10	6.83714100e-05	-1.97085900e-10	8.00113200e-01	4.94493000e-09	-2.99925000e-01	-4.68206700e-09	345
2.33690825e+02	23-06-16 11:56:11	6.88734000e-05	-2.05810900e-10	8.00112500e-01	4.86592900e-09	-2.99925000e-01	-4.66145800e-09	346
2.34362416e+02	23-06-16 11:56:12	6.80367200e-05	-1.96354200e-10	8.00113000e-01	4.87497400e-09	-2.99924300e-01	-4.65429200e-09	347
