Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
46;3,16224759444594;349451,90155828;1776904,41581419;1810940,62145689;78,8740102446736;157,112770603328
47;2,51189339905977;400226,733343956;2259980,3187584;2295145,41571084;79,9574383936466;160,865256593854
48;1,99524220079184;468340,995410743;2742115,49332918;2781823,26303061;80,3076617742881;166,122329580581
49;1,5849363990128;668690,964797896;3321563,11626889;3388204,41262924;78,6174659393074;175,967978555724
50;1,25891529023647;880730,115211435;4091835,67399005;4185547,12299096;77,8529314819899;183,643667536344
51;1,00000761449337;1018735,36383119;5034101,73155305;5136146,60861095;78,5597317593872;190,247474519671
52;0,794330844655633;1199601,82774245;6186665,32468876;6301894,34891043;79,0264538922793;199,556195496169
53;0,630956492386758;1470733,02873279;7587444,39613117;7728671,82031867;79,0299584788847;205,432794481332
54;0,501182512380183;1811710,02585683;9307122,56539512;9481815,42032312;78,9846448709543;214,848675457559
55;0,398104020860046;2232522,22295602;11435129,8802975;11651023,5968891;78,952894425975;222,416293438453
56;0,31622766982764;2756710,47122664;14015228,5384553;14283769,9367955;78,8723207553136;231,113780416494
57;0,251187884714454;3413240,3161454;17176376,093968;17512227,3048632;78,7607604301365;241,267952390857
58;0,199528585653752;4234585,18877681;21065894,5631931;21487289,8586251;78,6340962106598;253,269640360556
59;0,15848854673095;5261655,97361325;25832547,2183064;26362957,3335521;78,4872965943649;267,604117324365
60;0,125888618640602;6532995,13186304;31693734,4380036;32360049,8766556;78,3528140843012;284,921835280642
61;0,0999989424599335;9363943,27983018;38451590,4849012;39575348,950659;76,3134244681963;305,885988227712
