Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
2.61254427e+01	2023-02-13T17:30:12.594488	6.66340500e-05	7.16104200e-12	9.30507739e+06	6.54411200e-05	-1.02692800e-07	-6.37251297e+02	4.98957900e-01	1.10763100e-07	4.50473037e+06
2.72972298e+01	2023-02-13T17:30:13.766592	6.68013600e-05	6.73201700e-12	9.92293394e+06	6.70307800e-05	-6.81526400e-08	-9.83539009e+02	3.99982900e-01	6.79261700e-08	5.88849482e+06
2.84691061e+01	2023-02-13T17:30:14.938658	6.66340600e-05	7.20731000e-12	9.24534396e+06	7.00416900e-05	-4.01793000e-08	-1.74322823e+03	3.00075700e-01	4.03681000e-08	7.43348585e+06
2.99067341e+01	2023-02-13T17:30:16.376740	6.75544500e-05	7.43023500e-12	9.09183222e+06	6.25971000e-05	-2.52184100e-08	-2.48219852e+03	1.08700800e-01	2.82244800e-09	3.85129505e+07
3.13443219e+01	2023-02-13T17:30:17.813821	6.64667500e-05	6.63527600e-12	1.00171794e+07	6.74487400e-05	-1.02982700e-08	-6.54952142e+03	7.52162200e-02	1.46758100e-10	5.12518355e+08
3.27829834e+01	2023-02-13T17:30:19.252903	6.65504100e-05	6.65630600e-12	9.99809955e+06	9.57225600e-05	1.00985600e-08	9.47883263e+03	-2.48072500e-01	1.57453500e-08	-1.57552865e+07
3.42191311e+01	2023-02-13T17:30:20.688984	6.63830500e-05	6.69836800e-12	9.91033189e+06	6.90385100e-05	6.54123600e-08	1.05543524e+03	-9.99424700e-02	-6.44336100e-08	1.55109220e+06
3.56256084e+01	2023-02-13T17:30:22.095064	6.68851200e-05	7.61530500e-12	8.78298637e+06	7.20499600e-05	1.10581600e-07	6.51554689e+02	-1.98952200e-01	-9.46945200e-08	2.10098958e+06
3.67972256e+01	2023-02-13T17:30:23.267130	6.62994300e-05	7.35452500e-12	9.01478070e+06	7.24683600e-05	1.82506600e-07	3.97072544e+02	-2.96200100e-01	-1.68079100e-07	1.76226610e+06
3.79692244e+01	2023-02-13T17:30:24.439196	6.65504300e-05	5.70994200e-12	1.16551849e+07	7.28029400e-05	2.27133600e-07	3.20529151e+02	-3.96344800e-01	-1.78485400e-07	2.22060068e+06
3.91408597e+01	2023-02-13T17:30:25.610263	6.62994200e-05	6.95494200e-12	9.53270638e+06	7.07953300e-05	1.92014600e-07	3.68697641e+02	-3.85663300e-01	-2.36109600e-08	1.63340796e+07
4.05796161e+01	2023-02-13T17:30:27.049344	6.72198200e-05	6.55956500e-12	1.02476033e+07	6.46889000e-05	1.41306200e-07	4.57792369e+02	-5.98802700e-01	-1.10747300e-07	5.40692821e+06
4.17502677e+01	2023-02-13T17:30:28.219410	6.64667700e-05	6.82455200e-12	9.73936018e+06	7.17153900e-05	1.18734100e-07	6.03999946e+02	-6.99388300e-01	-9.63352200e-08	7.25994397e+06
4.29222143e+01	2023-02-13T17:30:29.391477	6.68014300e-05	6.79931400e-12	9.82473085e+06	7.17155300e-05	1.20555500e-07	5.94875638e+02	-7.99357100e-01	-8.91139800e-08	8.97005273e+06
