Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.76041291e+02	2023-01-26T12:39:01.604011	2.60420300e-04	1.09143400e-08	2.38603800e+04	-9.99324300e-02	-7.91268100e-10	1.26294021e+08	1.59930100e-01	3.28087500e-09	4.87461729e+07
1.76963568e+02	2023-01-26T12:39:02.526071	2.93893200e-04	5.52265500e-09	5.32159260e+04	-9.99003200e-02	-5.21728500e-10	1.91479515e+08	1.80324700e-01	-1.40947600e-08	-1.27937404e+07
1.77749590e+02	2023-01-26T12:39:03.312122	2.85523900e-04	9.65586900e-10	2.95699848e+05	-9.99073300e-02	-2.85411600e-10	3.50046494e+08	2.00318000e-01	-1.53240100e-08	-1.30721658e+07
1.78510522e+02	2023-01-26T12:39:04.073169	1.93481700e-04	-1.24497500e-08	-1.55410109e+04	-9.98939800e-02	7.87302600e-10	-1.26881303e+08	2.20356700e-01	-7.51588700e-09	-2.93187883e+07
1.79432183e+02	2023-01-26T12:39:04.995228	7.63432700e-05	-1.01807100e-08	-7.49881590e+03	-9.99478100e-02	7.65425400e-10	-1.30578120e+08	2.40192200e-01	-1.75208900e-09	-1.37089041e+08
1.80353948e+02	2023-01-26T12:39:05.916287	-1.07734900e-04	-3.99046300e-09	2.69980952e+04	-9.99247400e-02	4.39962800e-10	-2.27120884e+08	2.59921600e-01	1.51682500e-08	1.71358990e+07
1.81119600e+02	2023-01-26T12:39:06.682336	-1.57940200e-04	1.33592800e-08	-1.18225084e+04	-9.99080100e-02	-4.28393600e-10	2.33215459e+08	2.79834900e-01	1.23981000e-08	2.25707891e+07
1.81901104e+02	2023-01-26T12:39:07.463385	2.61408300e-05	1.31799400e-08	1.98338005e+03	-9.99267700e-02	-7.15144200e-10	1.39729540e+08	2.99904300e-01	8.10920700e-09	3.69831847e+07
1.82682405e+02	2023-01-26T12:39:08.245436	1.43280400e-04	9.55045800e-09	1.50024638e+04	-9.99407900e-02	-8.23079700e-11	1.21422980e+09	3.19860800e-01	1.09334300e-08	2.92553023e+07
1.83619789e+02	2023-01-26T12:39:09.182496	-1.32837300e-04	1.33757700e-08	-9.93118901e+03	-9.99093600e-02	-4.97358200e-10	2.00880090e+08	3.39879500e-01	9.06270000e-09	3.75031172e+07
